polymer_smiles,ROP of,monomer_smiles,Enthalpy of Polymerization (kJ/mol),Glass Transition Temperature (K),Specific Heat Capacity (J {gK}^{-1}),Tensile Strength at break (MPa),Thermal Decomposition Temperature (K),Youngs Modulus (GPa),fitness
[*]CCCCC(=O)C=C(CNCC(=O)NC1CCCCCCC1)S[*],Thiocane,O=C1C=C(CNCC(=O)NC2CCCCCCC2)SCCCC1,-8.751578286110902,355.40189903974533,1.4238260227441786,13.826468171924354,608.8253461539746,0.2782665387779474,0.006473288392191
[*]=CCCC(CC=[*])CNCCCS(N)(=O)=O,Cycloalkene,NS(=O)(=O)CCCNCC1CCC=CC1,-3.0988475228885006,311.1394370794296,1.618586584329605,14.732751952111723,543.5430379182101,0.2875279320897162,0.0064732742590042
[*]CCN(CCS[*])CC(C)NCc1ccc(CC)s1,Thioether,CCc1ccc(CNC(C)CN2CCSCC2)s1,12.354801875319348,258.5499678552151,1.5605639904737472,15.210884743928911,521.8140707865357,0.3430644346316904,0.0064732543634398
[*]O[C@H](C)CN(C[C@@H]1CN(c2nc(C)nc(C)c2CC)C[C@@H]1CO)C[C@@H]([*])C,Ether,CCc1c(C)nc(C)nc1N1C[C@H](CO)[C@H](CN2C[C@H](C)O[C@H](C)C2)C1,15.82047011674063,323.98953956365585,1.42795458227396,14.505319033563138,570.9231712237,0.3006873332997412,0.0064732379243734
[*]SCCC(CNCC(C)C)CC([*])(C)CC,Thioether,CCC1(C)CC(CNCC(C)C)CCS1,18.18907319098658,277.23403057456017,1.9202160304784768,15.851274087280038,532.5232191860675,0.3128353462783992,0.0064732173985779
[*]CCCCC(=O)C=C(COc1nc(NC)nc(N2CCCC2)n1)S[*],Thiocane,CNc1nc(OCC2=CC(=O)CCCCS2)nc(N2CCCC2)n1,10.053643039132778,364.2315380871296,1.6186545222997664,14.36092004105449,585.0149903252722,0.277420904018879,0.0064731728172703
[*]=CCCCCC(=[*])CNC(=O)N1CCN(C(C)C(=O)N2CCCC2)CC1,Cycloalkene,CC(N1CCN(CC1)C(=O)NCC1=CCCCC1)C(=O)N1CCCC1,16.070077700814142,346.7080802321434,1.2974147057533263,14.262553039938211,588.2634499713779,0.2928490894071758,0.0064731236572689
[*]OCCCC([*])CNC(=O)N(C)C1CCS(=O)(=O)C1,Ether,CN(C1CCS(=O)(=O)C1)C(=O)NCC1CCCO1,2.101015323589349,356.6774323582649,1.325827244818211,13.873518893122675,544.5022854790092,0.2844448042609542,0.0064730768305763
[*]CCC(N)(CS[*])C(=O)NCCCC(=O)OCC,Thioether,CCOC(=O)CCCNC(=O)C1(N)CCSC1,-3.8817356263909777,303.87453132867813,1.2452561020851136,14.640418393164875,507.423806257546,0.2935226528701186,0.0064730710252047
[*]CCC(CCO[*])c1nnc(NC(=O)C(C)N2CCN(C)CC2)s1,Ether,CC(N1CCN(C)CC1)C(=O)Nc1nnc(s1)C1CCOCC1,23.31457597267909,351.16185915470123,1.4733948975801463,14.635499000549318,571.5336014896632,0.2897496604008973,0.0064730196373013
[*]CCC(CCO[*])N1CCN(S(=O)(=O)C(C)C(=O)N(C)C)[C@H](C)C1,Ether,CC(C(=O)N(C)C)S(=O)(=O)N1CCN(C[C@H]1C)C1CCOCC1,14.388808125910478,355.2567909359932,1.4433464169502257,14.905253887176515,589.1340735420584,0.2752234635681659,0.0064729894758572
[*]=CC(=O)CCC1(C)C(=[*])CCC2C3CC4OC4(C(C)=O)C3(C)CC(O)C21Br,Cycloalkene,CC(=O)C12OC1CC1C3CCC4=CC(=O)CCC4(C)C3(Br)C(O)CC12C,-24.37632196756475,406.84262728691095,1.094677417874336,13.185842018574478,589.1728514671325,0.3449480699649453,0.0064729570276818
[*]CCCC(CNC(=O)NCC1CCCN(C(C)C)C1)CS([*])(=O)=O,Thioether,CC(C)N1CCCC(CNC(=O)NCC2CCCS(=O)(=O)C2)C1,17.452060710668423,378.16728079319,1.3180346328020096,14.087429811805489,540.0369088187814,0.2851464403184504,0.0064729520190584
[*]OCC[C@@H](NC(=O)NC1CCCC1C(=O)NC)[C@@H]([*])CC,Ether,CC[C@@H]1OCC[C@H]1NC(=O)NC1CCCC1C(=O)NC,3.719974695324261,379.6239392757416,1.2865465331077577,13.714059380441906,555.5317789748311,0.281944167868644,0.0064729445599491
[*]OCCCC(C(=O)N(C)Cc1cnn(C)c1)C([*])CC,Ether,CCC1OCCCC1C(=O)N(C)Cc1cnn(C)c1,2.9981490207412778,340.5995962619781,1.3717657190561292,15.091580164432528,603.3509284481406,0.2705134365017712,0.0064729364434863
[*]=C(O)C(=O)N(CCCCC)C(C(=[*])C(=O)C(C)C)c1ccc(C(C)C)cc1,Cycloalkene,CCCCCN1C(C(C(=O)C(C)C)=C(O)C1=O)c1ccc(cc1)C(C)C,-11.843829928648182,387.5554678738117,1.417166555821895,13.95084405988455,630.6371008694172,0.2680687068901211,0.0064729242862885
[*]OCCCCC([*])CN1CCN(Cc2nccn2CC)C(C)C1,Ether,CCn1ccnc1CN1CCN(CC2CCCCO2)CC1C,24.14299705466979,296.2690941989422,1.6826682621240614,15.041875384002926,588.349865591526,0.3192862914218753,0.0064729076903594
[*]OCCCC([*])CN(CCCC(F)(F)F)Cc1ccsc1,Ether,FC(F)(F)CCCN(Cc1ccsc1)CC1CCCO1,-2.067803626879422,225.5042323321104,1.5921991437673566,17.201595976948738,590.6388410657645,0.3369353706917911,0.0064729024787717
[*]CCN(CC(C)(C)S[*])S(=O)(=O)NC(C)c1nncn1C,Thioether,CC(NS(=O)(=O)N1CCSC(C)(C)C1)c1nncn1C,19.27358188917343,338.92986047267914,1.4040602749586104,13.353930947184564,541.844091577828,0.3270505392929166,0.006472884783769
[*]SCCCC([*])CNC(=O)C(C)NC(=O)CC(C)C,Thioether,CC(C)CC(=O)NC(C)C(=O)NCC1CCCS1,0.3823785216475451,338.6009330153465,1.3124600726366042,14.263552407920365,550.8410697072744,0.2837928167624026,0.0064728787270159
[*]CCN(CCO[*])C(C)(C)CNC(=O)CC1CCC(=O)C1C,Ether,CC1C(CC(=O)NCC(C)(C)N2CCOCC2)CCC1=O,9.856234226897776,322.20801854133606,1.339073365330696,14.205580128729345,566.5058529004455,0.3029181509329379,0.0064728372554167
[*]OCCCC([*])C(C)NC(=O)c1snnc1C,Ether,CC(NC(=O)c1snnc1C)C1CCCO1,4.0548584828728975,377.0526898503304,1.2749646946787834,15.084438630193471,578.7955106556416,0.2591956213352829,0.0064728326925443
[*]CCC(CCS([*])(=O)=O)S(=O)(=O)N(C)C(C)C1(C)CC1,Thioether,CC(N(C)S(=O)(=O)C1CCS(=O)(=O)CC1)C1(C)CC1,-46.6211886340903,366.10626861453056,1.1408578369021416,15.087070348858836,564.037578816712,0.2966196083887666,0.0064728281109635
[*]CCC(CCS[*])(C(=O)OC)C(=O)C(Br)Br,Thioether,COC(=O)C1(C(=O)C(Br)Br)CCSCC1,-28.362033149243988,285.01253393292427,1.1663406005501746,15.71802750527859,538.633831474185,0.3123114735186845,0.0064727655677936
[*]=CCCCCC(=[*])CCNC(=O)C(=O)Nc1c(C)nn(CC(C)C)c1C,Cycloalkene,Cc1nn(CC(C)C)c(C)c1NC(=O)C(=O)NCCC1=CCCCC1,2.128174665351733,386.8363555967808,1.314261023402214,13.928341152518987,581.1578092709184,0.2762658150964975,0.0064727166642676
[*]OCCCCC([*])C(=O)N1CCC(OCCCl)CC1,Ether,ClCCOC1CCN(CC1)C(=O)C1CCCCO1,5.952578614900069,289.9607202708721,1.4595656758546829,16.214455731213093,624.9609590828419,0.2842884679222852,0.006472701413096
[*]CCN(CCO[*])C(=O)C1CC=CCC1C(=O)N1CCC(CN2CCCC2)C1,Ether,O=C(C1CC=CCC1C(=O)N1CCOCC1)N1CCC(CN2CCCC2)C1,16.36991456868207,338.8320661187172,1.1475667709112167,15.081830741465094,591.66641664505,0.3095739783349633,0.0064726856578662
[*]=C(O)C(=O)N(CCCN(C)C)C(C(=[*])C(=O)c1cccs1)c1cccc(OCC(C)C)c1,Cycloalkene,CC(C)COc1cccc(c1)C1N(CCCN(C)C)C(=O)C(O)=C1C(=O)c1cccs1,-1.271987674181002,371.6590169072151,1.1884700664877892,14.180774653702976,632.6698002666235,0.2818366158583015,0.0064726707347074
[*]CCCC(CCS(=O)(=O)NCC1CCCCN(C)C1)CS[*],Thioether,CN1CCCCC(CNS(=O)(=O)CCC2CCCSC2)C1,-2.0562084481909784,300.1932994425297,1.6175933581590651,14.361252170801164,568.43730905056,0.3039665818766505,0.006472654552735
[*]CCN(CCCNC(=O)COC(=O)/C=C/c1ccc(OCC)c(OC)c1)CCS[*],Thioether,CCOc1ccc(/C=C/C(=O)OCC(=O)NCCCN2CCSCC2)cc1OC,13.07010111663172,318.9480019211769,1.285459089577198,14.163938803225758,523.0063013792038,0.3095585413880646,0.0064726192373932
[*]CCCCC(=O)C=C(CNCCn1ccnc1C)S[*],Thiocane,Cc1nccn1CCNCC1=CC(=O)CCCCS1,1.1572749829490785,331.4674517214298,1.600358438491821,14.722098480910065,597.3550988182426,0.2794308362265676,0.0064726073622723
[*]OCCCC([*])CCCC(=O)c1ncccc1F,Ether,Fc1cccnc1C(=O)CCCC1CCCO1,7.453364467126106,272.3302274644375,1.4293127074837684,16.977152226120236,563.1996864438057,0.2884987610841542,0.0064725839177079
[*]CC(C(=O)NCCCC)C(CO[*])C(=O)O,Ether,CCCCNC(=O)C1COCC1C(=O)O,-8.193470858984657,305.82339933514595,1.320152561366558,14.5696553952992,557.2318557903171,0.2902561293440312,0.0064725735571754
[*]CCCCC(=O)C=C(CN(CC1CC1)CC1(CN)CCOCC1)S[*],Thiocane,NCC1(CN(CC2=CC(=O)CCCCS2)CC2CC2)CCOCC1,-42.30100766223941,283.371252566576,1.6263674241304396,15.738632953912022,578.1926782339812,0.3028487442740053,0.0064725679475987
[*]CCN(CCNC(=O)N(C)C1CCS(=O)(=O)C1)CCO[*],Ether,CN(C1CCS(=O)(=O)C1)C(=O)NCCN1CCOCC1,6.8821280701591,346.0079218149185,1.5178158658742902,13.477663426846268,524.0991553232074,0.3043210058331489,0.0064725091380491
[*]CCN(CCO[*])C(=O)NCCN(C)C1CCS(=O)(=O)C1,Ether,CN(CCNC(=O)N1CCOCC1)C1CCS(=O)(=O)C1,6.882128070164557,346.0079218149185,1.5178158658742902,13.477663426846268,524.0991553232074,0.3043210058331489,0.0064725091380488
[*]CCC(CO[*])CN1CCN(C(=O)C(C)NC(N)=O)CC1,Ether,CC(NC(N)=O)C(=O)N1CCN(CC2CCOC2)CC1,11.49999733540896,367.9806682765484,1.3033798894286155,14.168980324268343,554.214249676466,0.2806130143086612,0.0064725018827328
[*]CCC(CCS([*])(=O)=O)NC1CCN(C(=O)OCC)C1,Thioether,CCOC(=O)N1CCC(NC2CCS(=O)(=O)CC2)C1,5.680563343582233,353.7695746719837,1.1473157492280006,14.756205078214409,580.6261967808008,0.2970521409124881,0.0064724807268798
[*]SC1(C(=O)OC([*])CC)CC(O)C(O)C(OC(=O)C=Cc2ccc(O)c(O)c2)C1,Thioether,CCC1OC(=O)C2(CC(O)C(O)C(OC(=O)C=Cc3ccc(O)c(O)c3)C2)S1,20.27156733370295,348.3371195793152,0.9676401717960834,16.272508436441424,499.96809948161246,0.4291502676724642,0.0064724499651161
[*]CCC(CO[*])OCC(C)NC(=O)C(C)c1c(C)noc1C,Ether,CC(COC1CCOC1)NC(=O)C(C)c1c(C)noc1C,-6.226792453882077,332.808070987463,1.3271322166919708,14.585813581943514,567.0926483497024,0.2760148008035868,0.0064723774544777
[*]SCCSCC([*])C(CC(C)C)NC,Thioether,CNC(CC(C)C)C1CSCCS1,9.017384448097255,268.13276286423206,1.610972775220871,16.392031953483823,442.0160547204316,0.3480290521176905,0.0064723367251731
[*]SCCC(CC(=O)N1CCCC(C)C1CCO)CC([*])C(C)C,Thioether,CC(C)C1CC(CC(=O)N2CCCC(C)C2CCO)CCS1,19.837780946737016,345.22644141316414,1.3744733682274817,15.139283230155709,564.8450535222888,0.2804129598211496,0.0064723156129692
[*]SCCC[C@@H]([*])C(=O)NC1CCN(CCOC(C)C)CC1,Thioether,CC(C)OCCN1CCC(NC(=O)[C@H]2CCCS2)CC1,10.045587529048245,297.45007091760635,1.4181564921140668,15.381142196804287,548.047008472681,0.2958376286848634,0.006472268007886
[*]CCCCN(CCN(C[C@@H](OCCC(C)C)[C@H](O)[C@H](O)CO[*])C(C)=O)C(=O)CCC,Ether,CCCC(=O)N1CCCCOC[C@@H](O)[C@@H](O)[C@@H](CN(CC1)C(C)=O)OCCC(C)C,-0.9836362682025896,295.0479173362255,1.6443269097805022,15.69722099155188,578.9574314966798,0.2831020580902695,0.0064722617408838
[*]CCN(CCS[*])CC(C)NS(=O)(=O)CC1CC1,Thioether,CC(CN1CCSCC1)NS(=O)(=O)CC1CC1,-42.74849221740247,290.355915337801,1.3731150448322291,15.615387498587372,532.2383131697774,0.2996464718241989,0.0064722586312865
[*]CCN(CCS[*])C(C)CNS(=O)(=O)CC1CC1,Thioether,CC(CNS(=O)(=O)CC1CC1)N1CCSCC1,-42.74849221740247,290.355915337801,1.3731150448322291,15.615387498587372,532.2383131697774,0.2996464718241989,0.0064722586312865
[*]SCCN(CCN1CCN(S(=O)(=O)c2cn(C)c(C)n2)CC1)CC([*])C,Thioether,Cc1nc(S(=O)(=O)N2CCN(CCN3CCSC(C)C3)CC2)cn1C,26.67601721258734,329.817071557045,1.5395731395483014,13.161423780024052,566.7499829426408,0.3533904408604651,0.0064722138073758
[*]CCN(CCO[*])CCN1CCN(S(=O)(=O)c2ccc(C)s2)CC1,Ether,Cc1ccc(s1)S(=O)(=O)N1CCN(CCN2CCOCC2)CC1,23.43849538053067,294.4531159102917,1.5447248512506484,13.620608793199064,542.3076915308833,0.365751322780624,0.0064722131155191
[*]CCN(CCO[*])C(CNC(=O)CCc1c(C)noc1C)C(C)C,Ether,CC(C)C(CNC(=O)CCc1c(C)noc1C)N1CCOCC1,6.922620453301223,323.85608264803886,1.5580470353364944,14.313452295958998,550.9936575561762,0.2965279403411597,0.0064721986841946
[*]O[C@H](CC)[C@]1(C)C=C(C)/C(=C(\C)C[C@@](C)(OC)[C@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)[C@H](O)[C@@H](C)C([*])=S)O1,Thionoester,CC[C@H]1OC(=S)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C/C(C)=C2\O[C@@]1(C)C=C2C,7.282208404844729,367.3537965416908,1.231424898505211,14.64846099689603,542.4427701607347,0.2710655606623739,0.0064721265567759
[*]CCCCC(=O)C=C(CN(C)S(=O)(=O)c1cccc(C(=O)CC)c1)S[*],Thiocane,CCC(=O)c1cccc(S(=O)(=O)N(C)CC2=CC(=O)CCCCS2)c1,0.1499351153408597,323.47355499863625,1.377096947133541,14.4060033030808,594.554254733026,0.2890120246680081,0.0064721150613775
[*]CCN(CC(S[*])C(N)=O)C(=O)N(C)C(C)C,Thioether,CC(C)N(C)C(=O)N1CCSC(C(N)=O)C1,7.338416951988576,374.5579884946346,1.298124962747097,14.065409460663798,548.6392985567451,0.2773416928125918,0.0064721008478045
[*]=CCC(C(=O)O)C(CC=[*])C(=O)NCc1ccc(Cl)cc1,Cycloalkene,O=C(O)C1CC=CCC1C(=O)NCc1ccc(Cl)cc1,-9.671054448863773,374.2790689766407,1.0219119277596471,15.27415471598506,553.5399607121944,0.324353931157738,0.0064720951410723
[*]CC(CCC(=O)OCC)NCCS[*],Thioether,CCOC(=O)CCC1CSCCN1,-2.532847383479626,224.1424258649349,1.5042334246635436,16.41370974928141,524.4788109272719,0.3564653733988851,0.0064720690651815
[*]=C(O)C(=O)N(c1cccc(OC(F)(F)F)c1)C(C(=[*])C(=O)c1ccc2c(c1)CCCC2)c1cccc(OC)c1,Cycloalkene,COc1cccc(c1)C1N(C(=O)C(O)=C1C(=O)c1ccc2CCCCc2c1)c1cccc(OC(F)(F)F)c1,20.72252547153153,366.16986566782,1.247497183084488,12.703887500613927,577.8372095391154,0.3361397421043366,0.0064720661409012
[*]CC(CO)N(CCO[*])CC(=O)c1sccc1Br,Ether,OCC1COCCN1CC(=O)c1sccc1Br,9.768916641229907,290.2946343421936,1.3817749559879302,15.881159806996584,569.6675025746226,0.2923292099889368,0.0064720658002191
[*]=CCCCC(C=[*])NC1CCCOCC1,Cycloalkene,C1CC=CC(C1)NC1CCCOCC1,-11.547159206825832,278.1692452132702,1.6805205661058424,15.091557823866609,567.3865981668234,0.2996327335374802,0.0064720433256875
[*]CCC(CS([*])(=O)=O)NC(=O)N(C)CC1CCCN(C)C1,Thioether,CN(CC1CCCN(C)C1)C(=O)NC1CCS(=O)(=O)C1,9.68821923808843,378.6555435657501,1.2424308100342751,13.96898608878255,557.5788590669632,0.2810912914530188,0.0064720077951228
[*]CCC(CS([*])(=O)=O)NC(=O)N(C)CC1CCN(C)CC1,Thioether,CN(CC1CCN(C)CC1)C(=O)NC1CCS(=O)(=O)C1,9.68821923808843,378.6555435657501,1.2424308100342751,13.96898608878255,557.5788590669632,0.2810912914530188,0.0064720077951228
[*]CCCCC(=O)C=C(CC(NN)c1cn(C)nn1)S[*],Thiocane,Cn1cc(C(CC2=CC(=O)CCCCS2)NN)nn1,-3.249192254733206,329.8281791806221,1.462236105799675,15.204630874842406,551.5787967279554,0.2696492058838903,0.0064719890502258
[*]SCCCC([*])Cc1nnnn1CC(=O)O,Thioether,O=C(O)Cn1nnnc1CC1CCCS1,5.123530838321923,308.16906946897507,1.1349387907981872,15.557672880589964,564.4179968342186,0.3148610730456561,0.0064719696723178
[*]CCC(CCO[*])CCS(=O)(=O)N1CCN(C(C)C)C(=O)C1,Ether,CC(C)N1CCN(CC1=O)S(=O)(=O)CCC1CCOCC1,16.99163533301967,326.6467667222023,1.6738377529382704,15.02110908329487,566.3823419228196,0.2896826974285393,0.0064718690486604
[*]=CCN(CCC(=[*])C)C(=O)Nc1sc(C)nc1C,Cycloalkene,Cc1nc(C)c(NC(=O)N2CCC(C)=CC2)s1,0.2023467214725595,380.87212893366814,1.2525662118196488,14.213129750639204,589.8954616695643,0.2696857717793435,0.0064718619356383
[*]CC(C)N(CCN)CCCO[*],Ether,CC1COCCCN1CCN,-16.72749420650525,276.1083910912276,1.7934625661373136,16.38392679616809,527.3448807969689,0.2802773650173097,0.006471830436273
[*]=CCCCCC(=[*])CCNC(=O)Nc1cccc(OC(=O)Cc2cccs2)c1,Cycloalkene,O=C(Cc1cccs1)Oc1cccc(NC(=O)NCCC2=CCCCC2)c1,-1.0115267530230532,355.65822517871857,1.2213256457448003,13.9250943236053,588.1540567874908,0.2860059623695165,0.0064717481312388
[*]CCN(CC)CC(CNCc1nccn1CC(F)(F)F)O[*],Ether,CCN1CCOC(CNCc2nccn2CC(F)(F)F)C1,10.82851746354508,294.38271248340607,1.5120647621154784,14.63775986582041,550.4479272723198,0.3149258605409413,0.0064717203479155
[*]CCN(CC(CC(=O)O)O[*])C(=O)COc1ccc(C=CC)cc1OC,Ether,COc1cc(C=CC)ccc1OCC(=O)N1CCOC(CC(O)=O)C1,8.28509089332979,319.2045643925667,1.2281017249822617,14.554049765318634,530.9643728882074,0.2987460329235345,0.0064717086656439
[*]CCC(CS([*])(=O)=O)N1CC(C(=O)N2CCN(CC)CC2CC)CC1=O,Thioether,CCC1CN(CC)CCN1C(=O)C1CN(C2CCS(=O)(=O)C2)C(=O)C1,13.08747640013748,384.5999183058738,1.089083693176508,15.040591546148065,583.3657060191035,0.3122369112771004,0.0064717080398164
[*]CCCCC(=O)C=C(CSc1nc(CC)ns1)S[*],Thiocane,CCc1nsc(SCC2=CC(=O)CCCCS2)n1,-3.318296881179178,294.5517846941948,1.542467519044876,15.641779153794053,540.3448975592852,0.2825569073767215,0.0064716650478891
[*]CC(CC(=O)N(CCOC)Cc1nccs1)NCCO[*],Ether,COCCN(Cc1nccs1)C(=O)CC1COCCN1,13.60708019531845,289.6776176691056,1.5176551771163935,15.483107518404724,563.1839912429452,0.3035330063159763,0.0064716361598015
[*]CCN(CC(O)COCC)CC(CC)S[*],Thioether,CCOCC(O)CN1CCSC(CC)C1,7.209894118506308,229.67679931223392,1.7828048664331435,17.861119270324707,547.3415657177568,0.3277653772181272,0.0064716196857552
[*]CCCCC(=O)C=C(CCNS(=O)(=O)c1cn(C)c(C)n1)S[*],Thiocane,Cc1nc(S(=O)(=O)NCCC2=CC(=O)CCCCS2)cn1C,-0.0681976469708725,334.26657286286354,1.4753237968683242,14.377495251595976,609.8857580915094,0.2834223598378896,0.0064716041432494
[*]=CCCN(CC=[*])C(=O)C1CCOC1,Cycloalkene,O=C(C1CCOC1)N1CCC=CC1,-5.670112052456723,317.8317566514015,1.334531192779541,15.040503673255444,637.0407165303826,0.2764638431122154,0.0064716002726096
[*]SCCN(CC([*])CN(C)C)C(=O)Nc1cc(C)nnc1N(C)C,Thioether,Cc1cc(NC(=O)N2CCSC(CN(C)C)C2)c(N(C)C)nn1,21.091661387704907,347.37765723466873,1.4483140936493872,13.380757498741152,524.1366976127028,0.3223633696363121,0.0064715993781984
[*]CCCN(CCO[*])C(CC)c1nc(CCl)cs1,Ether,CCC(N1CCCOCC1)c1nc(CCl)cs1,-9.230038227783211,246.7079294770956,1.5652097743749616,16.529879202693703,613.2250763878227,0.3073508493741602,0.0064715425851927
[*]OCCCC([*])CNCC(=O)NCC(=O)N(C)C,Ether,CN(C)C(=O)CNC(=O)CNCC1CCCO1,-1.6563955091586438,323.51335337758064,1.369618102312088,15.001380874216558,580.2689140677452,0.2768273861917854,0.006471508077116
[*]CCN(CC(CC(=O)O)O[*])C(=O)CSCCC,Ether,CCCSCC(=O)N1CCOC(CC(O)=O)C1,-4.19882784696945,260.8976586312056,1.2949759942293166,15.140897708386184,535.4734700158239,0.3220466142143309,0.0064714972837379
[*]CCCN(CCO[*])CC(NCC)C(N)=O,Ether,CCNC(CN1CCCOCC1)C(N)=O,-18.030726678361265,298.94352635741234,1.6495976120233533,15.755556677281858,551.5919417873025,0.2736856694873422,0.0064714853762013
[*]CCC(CCC1=CC(Cl)CNC1)CO[*],Ether,ClC1CNCC(CCC2CCOC2)=C1,0.5896375623183661,389.2767241299152,1.3517895379662512,14.728764905780556,716.0584287285806,0.2619034942695499,0.0064714668986274
[*]CCCCC(=O)C=C(COc1c(I)cc(C=NNC(=O)C(CC(C)C)NC(=O)C(C)Oc2ccc(Cl)cc2Cl)cc1OC)S[*],Thiocane,COc1cc(C=NNC(=O)C(CC(C)C)NC(=O)C(C)Oc2ccc(Cl)cc2Cl)cc(I)c1OCC1=CC(=O)CCCCS1,18.695778617711102,383.222998380661,1.1773972079157828,14.916583532840017,606.6918241515756,0.2866363143015653,0.0064714657565327
[*]CCCCC(=O)C=C(CC(N)c1cc(Cl)c(OC)c(OC)c1)S[*],Thiocane,COc1cc(C(N)CC2=CC(=O)CCCCS2)cc(Cl)c1OC,-2.3860581952602176,308.64187610149384,1.373575271070003,15.69997632801533,557.1652103394271,0.273863790397793,0.0064714627767823
[*]SCCC[C@@H]([*])CN(C)C(=O)NC1CCN(C)C1=O,Thioether,CN(C[C@H]1CCCS1)C(=O)NC1CCN(C)C1=O,6.109902094835846,327.05323484539986,1.2257656735181808,14.129753269255165,541.5325799614191,0.3020613407779485,0.0064714561940532
[*]O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]([*])O[C@H]1C[C@@H]2C(=O)O[C@H](c3ccoc3)C[C@@]2(C)[C@@H]2C[C@@H](O)C=C(C(=O)OC)[C@]12C,Ether,COC(=O)C1=C[C@H](O)C[C@H]2[C@]3(C)C[C@H](OC(=O)[C@H]3C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]12C)c1ccoc1,18.913061763037284,401.8672627210617,0.9886935898661614,15.47858429849148,554.9940671771765,0.3927916087613255,0.0064714482884857
[*]OC(CO)C(O)C(O)C(O)C([*])OC1CC2C(=O)OC(c3ccoc3)CC2(C)C2CC(O)C=C(C(=O)OC)C12C,Ether,COC(=O)C1=CC(O)CC2C3(C)CC(OC(=O)C3CC(OC3OC(CO)C(O)C(O)C3O)C12C)c1ccoc1,18.913061763037284,401.8672627210617,0.9886935898661614,15.47858429849148,554.9940671771765,0.3927916087613255,0.0064714482884857
[*]O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]([*])O[C@@H]1C[C@@H]2C(=O)O[C@H](c3ccoc3)C[C@@]2(C)[C@@H]2C[C@@H](O)C=C(C(=O)OC)[C@]12C,Ether,COC(=O)C1=C[C@H](O)C[C@H]2[C@]3(C)C[C@H](OC(=O)[C@H]3C[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]12C)c1ccoc1,18.913061763037284,401.8672627210617,0.9886935898661614,15.47858429849148,554.9940671771765,0.3927916087613255,0.0064714482884857
[*]O[C@@H](CO)[C@H](O)[C@@H](O)[C@H](O)[C@H]([*])O[C@@H]1C[C@H]2C(=O)O[C@@H](c3ccoc3)C[C@]2(C)[C@H]2C[C@H](O)C=C(C(=O)OC)[C@]21C,Ether,COC(=O)C1=C[C@@H](O)C[C@@H]2[C@@]3(C)C[C@@H](OC(=O)[C@@H]3C[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@]12C)c1ccoc1,18.913061763037284,401.8672627210617,0.9886935898661614,15.47858429849148,554.9940671771765,0.3927916087613255,0.0064714482884857
[*]CCN(CCC(C)S[*])Cc1nc(COC)no1,Thioether,COCc1noc(CN2CCSC(C)CC2)n1,-3.811211766856769,255.41688537597656,1.5903920888900756,15.3019612737,559.7557597652078,0.3257246605198085,0.0064714470004079
[*]CCCC(CCC=CCc1nccn1CCC)C(=O)C=C(S[*])c1ccccc1,Thiocane,CCCn1ccnc1CC=CCCC1CCCSC(c2ccccc2)=CC1=O,5.798516014562703,327.6626416146755,1.5613716357946394,14.62916172668338,587.5362652882934,0.2867175221785903,0.0064714191592394
[*]CCC(CCO[*])C(=O)N1CCCCC1C(C)C,Ether,CC(C)C1CCCCN1C(=O)C1CCOCC1,13.40284553830274,331.3005537688732,1.5177498304843902,15.564378029108047,595.4988849878312,0.2753587603614479,0.0064713860576286
[*]OCCCC([*])Cn1c(C)cc(C(=O)CSc2nnc(-c3cccs3)o2)c1C,Ether,Cc1cc(C(=O)CSc2nnc(o2)-c2cccs2)c(C)n1CC1CCCO1,15.684498983078424,345.84913006424904,1.4172247034311294,14.391627893596889,585.9109575703741,0.2901545971469581,0.006471351644489
[*]CC(C(=O)N(CC)CCC(=O)O)C(CS[*])NC,Thioether,CCN(CCC(=O)O)C(=O)C1CSCC1NC,-4.305283210392728,299.47361996769905,1.1925770238041875,14.611765872687103,520.8372614264488,0.3115351858164369,0.0064713421090315
[*]CC(NCC)C(CS[*])C(=O)N(C)CCC(=O)O,Thioether,CCNC1CSCC1C(=O)N(C)CCC(=O)O,-4.305283210392728,299.47361996769905,1.1925770238041875,14.611765872687103,520.8372614264488,0.3115351858164369,0.0064713421090315
[*]OC(CN(C)CC([*])C)C(=O)NCc1cnon1,Ether,CC1CN(C)CC(O1)C(=O)NCc1cnon1,7.413211011289898,361.5420042872429,1.1825385743379593,15.516225173324347,589.6280385822058,0.271572148809731,0.0064712953728899
[*]OCCCC([*])COC(C)C(=O)N1CCN(Cc2csc(C)n2)CC1,Ether,CC(OCC1CCCO1)C(=O)N1CCN(Cc2csc(C)n2)CC1,16.892368504093106,308.9826674461365,1.4499570113420486,15.231321893632414,598.1818178907037,0.2968839139525592,0.0064712766291849
