,smiles1,smiles2,smiles3,c1,c2,c3,Temp(C),RH(%),lw,prop,value
586,CCCCCCCC[N+]4(C)CCC(*)(c3ccc(c2ccc(c1ccc(*)cc1)cc2)cc3)CC4,*CC*,*CC*,100.0,0.0,0.0,20.0,100.0,1,WU(wt%),33.0
587,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,70.0,30.0,0.0,20.0,100.0,1,WU(wt%),109.8
588,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,70.0,30.0,0.0,60.0,100.0,1,WU(wt%),178.0
589,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,70.0,30.0,0.0,60.0,100.0,1,WU(wt%),197.7
590,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,70.0,30.0,0.0,80.0,100.0,1,WU(wt%),216.2
591,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,70.0,30.0,0.0,90.0,100.0,1,WU(wt%),217.9
592,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,75.0,25.0,0.0,20.0,100.0,1,WU(wt%),282.1
593,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,75.0,25.0,0.0,40.0,100.0,1,WU(wt%),386.1
594,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,75.0,25.0,0.0,60.0,100.0,1,WU(wt%),428.9
595,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,75.0,25.0,0.0,80.0,100.0,1,WU(wt%),482.0
596,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,75.0,25.0,0.0,90.0,100.0,1,WU(wt%),502.3
597,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,80.0,20.0,0.0,20.0,100.0,1,WU(wt%),452.012505
598,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,80.0,20.0,0.0,40.0,100.0,1,WU(wt%),584.955061
599,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,80.0,20.0,0.0,60.0,100.0,1,WU(wt%),690.132864
600,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,80.0,20.0,0.0,80.0,100.0,1,WU(wt%),791.875081
601,c4c2C[N+]1(CCC(CCC*)CC1)Cc2cc5C[N+]3(CCC(*)CC3)Cc45,c1cc(*)ccc1Oc6ccc(c5nc4ccc(Oc3ccc2nc(*)[n-]c2c3)cc4[n-]5)cc6,*CC*,80.0,20.0,0.0,90.0,100.0,1,WU(wt%),880.291781
602,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46.0,54.0,0.0,80.0,60.0,0,WU(wt%),23.0
603,CCC[N+](C)(C)CCCCCCCc1ccccc1c3ccc(c2c(C)c(O*)c(C)cc2*)cc3CCCCCCC[N+](C)(C)CCC.[OH-], Cc1cc(*)cc(C)c1O*,*CC*,50.0,50.0,0.0,25.0,100.0,1,WU(wt%),97.0
604,CC(C)(C)c1ccc(C(C*)*)cc1, CC(CCCC(CC(C)CCC*)c2ccc(C[N+]1(C)CCCC1)cc2)C*.[OH-], CC(C)(C)c1ccc(C(C*)*)cc1,30.0,70.0,0.0,22.0,85.0,0,WU(wt%),117.0
605,*CC(*)C,C[N+](C)(C)CCCCCCCCCC(C*)*.[OH-],*CC*,80.0,20.0,0.0,20.0,30.0,0,WU(wt%),34.0
606,CC(C)C(C*)*,C[N+](C)(C)CCCCCCCCC(C*)*.[OH-],*CC*,59.0,41.0,0.0,20.0,30.0,0,WU(wt%),29.0
607,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,20.0,100.0,1,WU(wt%),13.2
608,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,40.0,100.0,1,WU(wt%),17.6
609,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,60.0,100.0,1,WU(wt%),20.0
610,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,20.0,80.0,0.0,80.0,100.0,1,WU(wt%),21.4
611,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,20.0,100.0,1,WU(wt%),34.6
612,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,40.0,100.0,1,WU(wt%),26.0
613,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,60.0,100.0,1,WU(wt%),38.4
614,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,25.0,75.0,0.0,80.0,100.0,1,WU(wt%),41.9
615,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,20.0,100.0,1,WU(wt%),88.6
616,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,40.0,100.0,1,WU(wt%),96.0
617,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,60.0,100.0,1,WU(wt%),100.0
618,O=C(c1c(*)cccc1Oc2ccc(C(C(F)(F)F)(C(F)(F)F)c3ccc(O*)cc3)cc2)c4ccc(CCCOc5ccc(C(c6ccc(C[N+](C)(C)C)cc6)(c7ccc(C[N+](C)(C)C)cc7)c8ccc(C[N+](C)(C)C)cc8)cc5C[N+](C)(C)C)cc4.[Cl-],O=C(c3ccc(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cc3)c4ccc(*)cc4,*CC*,30.0,70.0,0.0,80.0,100.0,1,WU(wt%),108.6
619,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,36.0,64.0,0.0,30.0,100.0,0,WU(wt%),56.8
620,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,36.0,64.0,0.0,40.0,100.0,0,WU(wt%),56.8
621,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,36.0,64.0,0.0,50.0,100.0,0,WU(wt%),56.8
622,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,36.0,64.0,0.0,60.0,100.0,0,WU(wt%),56.8
623,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,36.0,64.0,0.0,70.0,100.0,0,WU(wt%),56.8
624,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,36.0,64.0,0.0,80.0,100.0,0,WU(wt%),56.8
625,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,29.0,71.0,0.0,30.0,100.0,0,WU(wt%),42.9
626,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,29.0,71.0,0.0,40.0,100.0,0,WU(wt%),42.9
627,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,29.0,71.0,0.0,50.0,100.0,0,WU(wt%),42.9
628,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,29.0,71.0,0.0,60.0,100.0,0,WU(wt%),42.9
629,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,29.0,71.0,0.0,70.0,100.0,0,WU(wt%),42.9
630,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,29.0,71.0,0.0,80.0,100.0,0,WU(wt%),42.9
631,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,22.0,78.0,0.0,30.0,100.0,0,WU(wt%),30.2
632,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,22.0,78.0,0.0,40.0,100.0,0,WU(wt%),30.2
633,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,22.0,78.0,0.0,50.0,100.0,0,WU(wt%),30.2
634,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,22.0,78.0,0.0,60.0,100.0,0,WU(wt%),30.2
635,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,22.0,78.0,0.0,70.0,100.0,0,WU(wt%),30.2
636,CCCC[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,22.0,78.0,0.0,80.0,100.0,0,WU(wt%),30.2
637,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,45.0,54.0,0.0,30.0,100.0,0,WU(wt%),82.7
638,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,45.0,54.0,0.0,40.0,100.0,0,WU(wt%),82.7
639,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,45.0,54.0,0.0,50.0,100.0,0,WU(wt%),82.7
640,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,45.0,54.0,0.0,60.0,100.0,0,WU(wt%),82.7
641,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,45.0,54.0,0.0,70.0,100.0,0,WU(wt%),82.7
642,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,45.0,54.0,0.0,80.0,100.0,0,WU(wt%),82.7
643,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,42.0,58.0,0.0,30.0,100.0,0,WU(wt%),54.8
644,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,42.0,58.0,0.0,40.0,100.0,0,WU(wt%),54.8
645,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,42.0,58.0,0.0,50.0,100.0,0,WU(wt%),54.8
646,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,42.0,58.0,0.0,60.0,100.0,0,WU(wt%),54.8
647,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,42.0,58.0,0.0,70.0,100.0,0,WU(wt%),54.8
648,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,42.0,58.0,0.0,80.0,100.0,0,WU(wt%),54.8
649,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,66.0,0.0,30.0,100.0,0,WU(wt%),43.6
650,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,66.0,0.0,40.0,100.0,0,WU(wt%),43.6
651,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,66.0,0.0,50.0,100.0,0,WU(wt%),43.6
652,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,66.0,0.0,60.0,100.0,0,WU(wt%),43.6
653,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,66.0,0.0,70.0,100.0,0,WU(wt%),43.6
654,C[n+]1ccn(C(C*)*)c1.[OH-],c1ccc(C(C*)*)cc1,*CC*,33.0,66.0,0.0,80.0,100.0,0,WU(wt%),43.6
655,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,40.0,60.0,0.0,30.0,100.0,1,WU(wt%),15.91
656,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,40.0,60.0,0.0,60.0,100.0,1,WU(wt%),26.26
657,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,50.0,50.0,0.0,30.0,100.0,1,WU(wt%),17.42
658,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,50.0,50.0,0.0,60.0,100.0,1,WU(wt%),29.17
659,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,60.0,40.0,0.0,30.0,100.0,1,WU(wt%),22.6
660,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,60.0,40.0,0.0,60.0,100.0,1,WU(wt%),36.99
661,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80.0,20.0,0.0,30.0,100.0,1,WU(wt%),28.18
662,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,80.0,20.0,0.0,60.0,100.0,1,WU(wt%),44.7
663,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100.0,0.0,0.0,30.0,100.0,1,WU(wt%),35.65
664,CCc3cc(C(C)(C)c2cc(CC)c(Oc1cccc(*)c1C#N)c(CC)c2)cc(C[N+](C)(C)CCN(C)C)c3O*,N#Cc3c(Oc2ccc(C(c1ccc(O*)cc1)(C(F)(F)F)C(F)(F)F)cc2)cccc3*,*CC*,100.0,0.0,0.0,60.0,100.0,1,WU(wt%),54.57
665,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],*CC*,*CC*,100.0,0.0,0.0,30.0,100.0,1,WU(wt%),17.26
666,CC1=[N+](C=CN1CCCCCCC2(c3c(c4c2cc(c5ccc(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)cc5)cc4)ccc(c8ccc(O*)cc8)c3)CCCCCCN9C=C[N+](C)=C9C)C.[Br-],*CC*,*CC*,100.0,0.0,0.0,60.0,100.0,1,WU(wt%),24.76
667,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,29.0,71.0,0.0,30.0,100.0,1,WU(wt%),15.15
668,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,29.0,71.0,0.0,60.0,100.0,1,WU(wt%),18.94
669,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46.0,54.0,0.0,30.0,100.0,1,WU(wt%),18.35
670,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,46.0,54.0,0.0,60.0,100.0,1,WU(wt%),23.16
671,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,58.0,42.0,0.0,30.0,100.0,1,WU(wt%),20.49
672,Cc1c(O*)ccc(C2(OC(c3c2cccc3)=O)c4cc(CN5C=C[N+](C)=C5)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CN8C=C[N+](C)=C8)c4)c1.[OH-],CC(C)(c1ccc(O*)cc1)c3ccc(Oc2cccc(*)c2C#N)cc3,*CC*,58.0,42.0,0.0,60.0,100.0,1,WU(wt%),24.14
673,Cc1c(O*)c(C[N+](C)(CCCCCCCN(C)C)C)cc(C2(c3c(c4c2cccc4)cccc3)c5cc(C[N+](C)(C)CCCCCCCN(C)C)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CBr)c5)c1.[OH-], O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,*CC*,80.0,20.0,0.0,30.0,100.0,1,WU(wt%),16.19
674,Cc1c(O*)c(C[N+](C)(CCCCCCCN(C)C)C)cc(C2(c3c(c4c2cccc4)cccc3)c5cc(C[N+](C)(C)CCCCCCCN(C)C)c(Oc6ccc(S(=O)(c7ccc(*)cc7)=O)cc6)c(CBr)c5)c1.[OH-], O=S(=O)(c6ccc(Oc5ccc(C4(c1ccc(O*)cc1)c2ccccc2c3ccccc34)cc5)cc6)c7ccc(*)cc7,*CC*,80.0,20.0,0.0,60.0,100.0,1,WU(wt%),21.72
675,Cc5c([N+](C)(C)C)c(Br)cc(C(c1ccc(O*)c(Br)c1[N+](C)(C)C)c4cc(Br)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)cc4[N+](C)(C)C)c5[N+](C)(C)C.[Br-], O=C(c3ccc(Oc2ccc(Cc1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,10.0,90.0,0.0,25.0,100.0,1,WU(wt%),7.56
676,Cc5c([N+](C)(C)C)c(Br)cc(C(c1ccc(O*)c(Br)c1[N+](C)(C)C)c4cc(Br)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)cc4[N+](C)(C)C)c5[N+](C)(C)C.[Br-], O=C(c3ccc(Oc2ccc(Cc1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,10.0,90.0,0.0,25.0,20.0870997,0,WU(wt%),1.5
677,Cc5c([N+](C)(C)C)c(Br)cc(C(c1ccc(O*)c(Br)c1[N+](C)(C)C)c4cc(Br)c(Oc3ccc(C(=O)c2ccc(*)cc2)cc3)cc4[N+](C)(C)C)c5[N+](C)(C)C.[Br-], O=C(c3ccc(Oc2ccc(Cc1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,10.0,90.0,0.0,25.0,39.9253998,0,WU(wt%),2.55
