smiles1,smiles2,smiles3,c1,c2,c3,solvent_NaOH (M),solvent_KOH (M),additive_glutaraldehyde (wt%),additive_1-vinyl-propyltriethoxysilane-imidazolium  (wt%),additive_Polyvinylbenzyl_chloride (wt%),additive_phenyl-Silsesquioxane  (wt%),additive_Im-phenyl-Silsesquioxane  (wt%),additive_QA-Silsesquioxane  (wt%),additive_hexanedithiol  (wt%),additive_octanedithiol  (wt%),additive_PEG  (wt%),additive_PE  (wt%),additive_ZrO2  (wt%),additive_diethanediol  (wt%),additive_halloysite_nanotube  (wt%),additive_Polyvinyl_Imidazolium  (wt%),additive_PAGE  (wt%),RH (%),theor_IEC (meq/g),stability_test_temp (C),prop_test_temp (C),prop,time(h),value
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.7,25,50,OHCond(mS/cm),0,1.064
O=S(c1ccc(O[*])cc1)(c2ccc(Oc3c(C[N+](C)(C)C)cc(c4cc(C[N+](C)(C)C)c([*])c(C[N+](C)(C)C)c4)cc3C[N+](C)(C)C)cc2)=O,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.12,25,30,OHCond(mS/cm),0,1.107
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.04,25,50,OHCond(mS/cm),0,1.179
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.34,25,40,OHCond(mS/cm),0,1.179
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.7,25,60,OHCond(mS/cm),0,1.23
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.34,25,50,OHCond(mS/cm),0,1.29
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.7,25,70,OHCond(mS/cm),0,1.318
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.04,25,60,OHCond(mS/cm),0,1.328
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22,78,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.7,80,80,OHCond(mS/cm),336,1.401
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.7,25,80,OHCond(mS/cm),0,1.403
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.04,25,70,OHCond(mS/cm),0,1.415
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.34,25,60,OHCond(mS/cm),0,1.425
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28,72,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.04,80,80,OHCond(mS/cm),336,1.474
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.34,25,70,OHCond(mS/cm),0,1.484
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,28,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.04,25,80,OHCond(mS/cm),0,1.49
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34,66,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.34,80,80,OHCond(mS/cm),0,1.538
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.34,25,80,OHCond(mS/cm),0,1.555
C[n+]%10ccn(Cc9cc(Cn1cc[n+](C)c1)cc(c8cc(S(=O)(=O)c7ccc(Oc3ccc(c2ccc(*)cc2)cc3)c(c6cc(Cn4cc[n+](C)c4)cc(Cn5cc[n+](C)c5)c6)c7)ccc8O*)c9)c%10,O=S(=O)(c1ccc(O*)cc1)c4ccc(Oc3ccc(c2ccc(*)cc2)cc3)cc4,*CC*,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.88,25,80,OHCond(mS/cm),0,1.558
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.74,25,30,OHCond(mS/cm),0,1.656
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.74,25,40,OHCond(mS/cm),0,1.682
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.44,25,30,OHCond(mS/cm),0,1.707
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.44,25,40,OHCond(mS/cm),0,1.763
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.74,25,50,OHCond(mS/cm),0,1.776
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.07,25,30,OHCond(mS/cm),0,1.778
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.44,25,50,OHCond(mS/cm),0,1.824
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.07,25,40,OHCond(mS/cm),0,1.851
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.74,25,60,OHCond(mS/cm),0,1.863
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.07,25,50,OHCond(mS/cm),0,1.912
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.74,25,70,OHCond(mS/cm),0,1.925
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.44,25,60,OHCond(mS/cm),0,1.927
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.44,25,70,OHCond(mS/cm),0,1.955
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.07,25,60,OHCond(mS/cm),0,1.995
C[N+](C)(C)Cc4cc(Oc3cc(C[N+](C)(C)C)c(Oc2ccc(S(=O)(=O)c1ccc(*)cc1)cc2)c(C[N+](C)(C)C)c3)cc(C[N+](C)(C)C)c4O*,O=S(=O)(c3ccc(Oc2ccc(c1ccc(O*)cc1)cc2)cc3)c4ccc(*)cc4,*CC*,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.07,25,70,OHCond(mS/cm),0,2.115
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.12,25,30,OHCond(mS/cm),0,0.92
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.12,25,40,OHCond(mS/cm),0,0.932
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.96,25,30,OHCond(mS/cm),0,1.004
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.12,25,50,OHCond(mS/cm),0,1.009
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.92,25,40,OHCond(mS/cm),0,1.009
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.96,25,40,OHCond(mS/cm),0,1.033
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.12,25,60,OHCond(mS/cm),0,1.053
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.96,25,50,OHCond(mS/cm),0,1.09
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,25,30,OHCond(mS/cm),0,1.09
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.92,25,50,OHCond(mS/cm),0,1.093
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.12,25,70,OHCond(mS/cm),0,1.104
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,25,40,OHCond(mS/cm),0,1.111
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.23,25,30,OHCond(mS/cm),0,1.121
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.12,25,80,OHCond(mS/cm),0,1.161
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.23,25,40,OHCond(mS/cm),0,1.167
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,25,50,OHCond(mS/cm),0,1.185
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.96,25,60,OHCond(mS/cm),0,1.19
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.23,25,50,OHCond(mS/cm),0,1.236
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.92,25,60,OHCond(mS/cm),0,1.243
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.96,25,70,OHCond(mS/cm),0,1.262
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.23,25,60,OHCond(mS/cm),0,1.279
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,25,60,OHCond(mS/cm),0,1.305
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.96,25,80,OHCond(mS/cm),0,1.312
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.92,25,70,OHCond(mS/cm),0,1.336
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.23,25,70,OHCond(mS/cm),0,1.35
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.98,25,30,OHCond(mS/cm),0,1.354
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,25,70,OHCond(mS/cm),0,1.369
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,22,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.92,25,80,OHCond(mS/cm),0,1.405
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.98,25,40,OHCond(mS/cm),0,1.405
C[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.23,25,80,OHCond(mS/cm),0,1.442
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.98,25,50,OHCond(mS/cm),0,1.446
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,29,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.46,25,80,OHCond(mS/cm),0,1.453
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.98,25,60,OHCond(mS/cm),0,1.504
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.98,25,70,OHCond(mS/cm),0,1.617
CCCC[n+]1ccn(C(C*)*)c1,c1ccc(C(C*)*)cc1,*CC*,36,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.98,25,80,OHCond(mS/cm),0,1.684
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,30,OHCond(mS/cm),0,0.991
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,40,OHCond(mS/cm),0,1.066
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,50,OHCond(mS/cm),0,1.132
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.24,25,30,OHCond(mS/cm),0,1.157
[*]C1=CC(C)=C(O[*])C(C)=C1,[*]C1=CC(CNCCCC)=C(O[*])C(C)=C1,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,30,OHCond(mS/cm),0,1.2
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,60,OHCond(mS/cm),0,1.208
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,50,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.24,25,40,OHCond(mS/cm),0,1.245
[*]C1=CC(C)=C(O[*])C(C)=C1,[*]C1=CC(CNCC(F)(C(F)(C(F)(F)F)F)F)=C(C(C)=C1)O[*],[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,30,OHCond(mS/cm),0,1.252
[*]C1=CC(C)=C(O[*])C(C)=C1,*CC*,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,70,OHCond(mS/cm),0,1.257
[*]C1=CC(C)=C(O[*])C(C)=C1,[*]C1=CC(CNCCCC)=C(O[*])C(C)=C1,[*]C1=CC(C[N+](C)(C)C)=C(O[*])C(C)=C1,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2.79,25,40,OHCond(mS/cm),0,1.271
