SN,smiles,eib
1528,[*]CCCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],3.805094125938
1529,[*]CC(CS(=O)(=O)CC)O[*],3.80512273891652
1530,[*]CC([*])(C)C(=O)OCc1cccs1,3.8059720048917978
1531,[*]CC([*])OC(=O)c1ccc(OC)cc1,3.8062777629842537
1532,[*]Nc1cc([*])ccc1N,3.8064283342787055
1533,[*]C(=O)OC1CCC(OC(=O)N2CCN([*])CC2)CC1,3.8072985891869537
1534,[*]Oc1c(OC)cc([*])cc1OC,3.809057337562928
1535,[*]CCC(=O)N[*],3.8110592142310735
1536,[*]OC1C=CC([*])CC1,3.8149157043306463
1537,[*]CCCCCC([*])CC,3.815416878811553
1538,N([*])C(=O)CCCC(=O)NCCCCCCCCCC([*]),3.817050718915092
1539,[*]CCC(S1)=CC=C1O[*],3.8178314552424495
1540,[*]CC([*])c1ccc(C(O)CCN2CCOCC2)cc1,3.818478151057493
1541,[*]CCCN([*])C,3.820430163039422
1542,O([*])C(=O)OC(C=C1)=CC=C1CC(C)(C)C(C=C2)=CC=C2([*]),3.8213984855218377
1543,O([*])C(=O)Oc1c(OC)cc(cc1)C(C)c1ccc(cc1)([*]),3.821856781297264
1544,[*]NC1(F)CC(C(F)F)C([*])C(F)(F)C1F,3.828137168434008
1545,[*]c1nnc(C2CC3(CC([*])C3)C2)o1,3.8285051672184793
1546,[*]CNC(C=C1)=CC=C1O[*],3.8291267747549766
1547,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,3.829325647375908
1548,C(=O)NOCCCCO,3.8295223540921337
1549,[*]CCCCCCCCCNC(=O)N[*],3.832037014349678
1550,[*]CC([*])OC(=O)OCC(Cl)(Cl)Cl,3.8351702274086
1551,[*]NC(C)CNC(=O)NC(CCCCNC([*])=O)C(=O)OC,3.836453014588274
1552,[*]CC([*])(CF)C(=O)OC,3.8409737086358327
1553,[*]CCCCCOC(=O)NC1CC1NC(=O)O[*],3.8445517496043218
1554,[*]Oc1ccc(OC(=O)CCCCCCCCC([*])=O)cc1,3.8454311337503415
1555,[*]CC(CO[*])(COC=O)COC=O,3.84558190181866
1556,[*]CC([*])(C)C(=O)OCCBr,3.846658474085757
1557,[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,3.84708406844536
1558,[*]C1C=CC([*])CC1,3.847582878945352
1559,[*]CCCC([*])C#N,3.848198595498792
1560,[*]CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.848634225671416
1561,[*]Nc1ccc(NC(=O)CCC([*])=O)cc1,3.8517619781438657
1562,[*]Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC([*])=O)cc2)C(=O)OCCCCCC)cc1,3.85185765905672
1563,[*]C1C=CC([*])C1,3.853594259903194
1564,[*]C1CCC(C=[*])C1,3.855612549768312
1565,[*]Nc1ccc(NC(=O)Cc2cc(CC([*])=O)c(C)cc2C)cc1,3.8556353008657873
1566,[*]CCOC(=O)Nc1cc(NC(=O)O[*])ccc1C,3.8557600565223855
1567,[*]CC(C)C1C(=O)N(CCC)C(=O)C1[*],3.8610806898008168
1568,[*]C/C=C\C[*],3.861967351804707
1569,[*]CCON[*],3.8624084215868346
1570,[*]CCCCCCCCCNC(=O)CCCCCCCC(=O)N[*],3.865227384251134
1571,[*]Nc1ccc([*])cc1OC,3.865525228062445
1572,[*]CCC(F)(F)C([*])(F)Cl,3.8667040433835314
1573,[*]CC([*])c1cccc(C)n1,3.867285095064125
1574,[*]CC1CC1COC(=O)NC1CC1NC(=O)O[*],3.867984158054525
1575,[*]CC([*])OC(=O)c1ccccc1C,3.868663166550226
1576,[*]CCc1ccc([*])o1,3.869278109802978
1577,[*]C=CC1CC([*])C2C(=O)N(c3ccccc3C)C(=O)C12,3.873969764196732
1578,[*]C1C=C(C)C([*])C1,3.8784237493686833
1579,[*]CCC(O[*])(C(F)(F)F)C(F)(F)F,3.878796489752173
1580,[*]Nc1ccc([*])cc1OCCCCS(=O)(=O)O,3.880054181293082
1581,[*]CC([*])(C)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)F,3.8807853598858775
1582,[*]CCc1nnc([*])n1N,3.884989462222436
1583,[*]CC(O)C(O)COC(=O)O[*],3.885151366885796
1584,[*]CNC(S1)=CC=C1N[*],3.8882109487039287
1585,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCC([*])=O)CC2)CC1,3.888851293836965
1586,[*]CC([*])Cn1cc2ccccc2n1,3.8894597921911407
1587,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,3.88982491310441
1588,[*]OC([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],3.890748321813111
1589,[*]CC([*])CN,3.891309737958205
1590,[*]CC(CC([*])(C#N)C(=O)OC)c1ccccc1,3.891502647484559
1591,[*]CC(O)COc1ccc(C(C)(C)c2ccc(O[*])c(Cl)c2)cc1Cl,3.894168619885355
1592,[*]CC([*])(Cl)C(=O)OC(C)C,3.895114422532792
1593,[*]CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O[*])c1,3.8977515553573583
1594,[*]C=CC(C[*])OC,3.8982580061938576
1595,CNC(=O)NCOCO,3.898983869816673
1596,[*]OC(CCl)CC([*])=O,3.9021047412614367
1597,[*]CC([*])n1ccc2ccccc21,3.9022636401387056
1598,[*]CCCCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O[*],3.903780340844432
1599,[*]CCOC(=O)C1C2C=CC(C2)C1C(=O)O[*],3.904108948516603
1600,[*]C=CC(C)C([*])C,3.9062055916105054
1601,[*]OC(=O)CCCCCCCC([*])=O,3.909590323693583
1602,[*]C12CC3CC([*])(C1)CC(CCCC)(C3)C2,3.9110050415808497
1603,[*]CCCCCCCCCCOC(=O)CCC=CCCC(=O)O[*],3.914009993747797
1604,[*]CC(C)(C)CO[*],3.915775941917299
1605,[*]CCCCNC(=O)CC(=O)N[*],3.915885372469471
1606,[*]C([2H])([2H])C([*])([2H])Cl,3.9162102901086033
1607,[*]Nc1cc(OCC)c([*])cc1OCC,3.9170385982934928
1608,[*]C=CC1CC([*])C2C(=O)N(CCCCCC)C(=O)C12,3.918544870172712
1609,[*]OC([*])C,3.920268255199856
1610,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)O[*],3.9230806868309536
1611,[*]CCCCNC(=O)CCC=CCCC(=O)N[*],3.928549442804272
1612,[*]OC(F)(F)C(F)(F)C([*])(F)F,3.9290997289556766
1613,[*]CC([*])F,3.929111604601062
1614,[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCO[*],3.9296537961788407
1615,[*]Oc1ccc(C2(c3ccc(OC([*])=O)cc3)CC(C)CC(C)(C)C2)cc1,3.9315451795877374
1616,[*]CCOC(=O)NC1CCCC(NC(=O)O[*])C1,3.9319712264375104
1617,[*]CC(CCl)O[*],3.935764298677306
1618,[*]CCCCCCOC(=O)NCCCCNC(=O)O[*],3.938365094442732
1619,[*]CCCP(CCCNC(=O)N[*])c1ccccc1,3.939774286432757
1620,[*]CC(CCl)(CCl)O[*],3.940489050558144
1621,[*]CC([*])C(=O)N(O)c1cccc(C)c1,3.941363463133509
1622,[*]CC(OC(C)=O)C(COC(=O)O[*])OC(C)=O,3.942041556658239
1623,[*]CCCCOC(=O)NCCCCCCNC(=O)O[*],3.942618277013733
1624,[*]CC([*])c1nc(N)nc(N)n1,3.943269420023884
1625,[*]OC(c1ccc(OC)cc1)C(C)(C)C([*])=O,3.9433454191567727
1626,[*]CCCCOC(=O)NC1CC1NC(=O)O[*],3.943677390132526
1627,[*]c1cc(OC)c([*])cc1OC,3.9508951258684206
1628,[*]Oc1ccc(OC(=O)c2cccc(Oc3cccc(C([*])=O)c3)c2)cc1,3.9524674764897023
1629,[*]OC1CCCCC1[*],3.9528307817305377
1630,[*]CC(CC([*])(C#N)C#N)c1ccc(Cl)cc1,3.952875451280177
1631,[*]C1C=CC([*])S1,3.953718793772192
1632,[*]CCC(c1ccccc1)C([*])c1ccccc1,3.9537671516165953
1633,[*]OC1CCCC1[*],3.9590025791202472
1634,[*]CCC(C#N)CC(C)=C([*])C,3.9594588195447793
1635,[*]OC([2H])([2H])C([*])([2H])[2H],3.9606944526167993
1636,[*]CCCCCCCCOC(=O)CC=CCC(=O)O[*],3.961394720326347
1637,[*]OC(=C(C)C)C(C)(C)C([*])=O,3.963779633691404
1638,[*]C1CCOC1[*],3.965575414811724
1639,[*]C1(F)OC(C(F)(F)F)(C(F)(F)Cl)OC1([*])F,3.9655815000110857
1640,[*]CC(CO)(CO)CO[*],3.9687434184774255
1641,[*]CC([*])Cl,3.96881566898446
1642,[*]CNC(=S)N[*],3.968940166072525
1643,[*]CCCCCCOCO[*],3.968996859031292
1644,[*]OC([*])(C)C,3.969524553708136
1645,[*]CC([*])(C)C(=O)Oc1ccccc1,3.970261242410115
1646,[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,3.972152031150432
1647,[*]CC(C)(C)C(=O)O[*],3.972525031912384
1648,[*]CCCCCCOC(=O)NCCCNC(=O)O[*],3.973422645478727
1649,[*]CCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],3.9739539332873086
1650,[*]CC1CCC([*])C1,3.97409745261872
1651,[*]CC([*])c1ccc(Cl)c(C)c1,3.9746596884091394
1652,[*]OC1(O)CCCC([*])C1,3.975077577290908
1653,[*]SC1CCCC([*])C1,3.9781804781731616
1654,[*]C(F)(F)C([*])(F)c1ccccc1,3.9786795847698784
1655,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1O,3.9789806667305054
1656,[*]C12CC3CC(C1)CC([*])(C3)C2,3.986891739743277
1657,[*]C(=O)OCCOC(=O)N1CCN([*])CC1,3.9896874825147055
1658,[*]OC(C)COC([*])=O,3.9905754304650745
1659,[*]NCCCCCC(=O)CCCCCC([*])=O,3.991502658415485
1660,[*]C(=O)CCCCCCCCC(=O)N1CCN([*])CC1,3.993107753888677
1661,[*]CCC(=O)N([*])C,3.9966396077989055
1662,CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4),3.9981420002230497
1663,[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,4.003716663100315
1664,CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O,4.004374852344194
1665,[*]C1CCC1[*],4.005295875080157
1666,CNCCCOCO,4.006727945936272
1667,[*]OC1C(COCO)OC([*])C(O)C1O,4.008295956351832
1668,[*]CCOCO[*],4.009441672187883
1669,[*]CCN(CCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1)c1ccccc1,4.010061373208435
1670,[*]C1CCC([*])C1,4.010984539457406
1671,[*]NC1CCCC1C([*])=O,4.011018740190619
1672,[*]C1C=CC([*])N1,4.013520361293431
1673,[*]CCC1CC([*])C2C3CCC(C3)C12,4.017994166587688
1674,[*]C/C=C\CC[*],4.018682574536822
1675,[*]CC([*])(F)C(=O)OCC,4.018947054445484
1676,[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCC([*])=O)CC2)CC1,4.019562931026647
1677,[*]CCCCCCCCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],4.021949387831631
1678,[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])C)c1O,4.023716256654295
1679,[*]C=CCCC[*],4.0238850874080825
1680,[*]CC(OC=O)C(COC(=O)O[*])OC=O,4.027010558682561
1681,C(F)(F)C(F)(F)ON,4.0272666781617215
1682,[*]Cc1c(O)c(CNC(=O)N[*])cc(C(CC)=NO)c1O,4.027630370707942
1683,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)F,4.034452628808151
1684,[*]CC(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],4.035952670769428
1685,[*]C(C)=C([*])CCC,4.03817841915257
1686,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,4.039070065236674
1687,[*]CC([*])C(N)=O,4.040519524240119
1688,[*]OC([*])CCl,4.0445396877884425
1689,[*]CCCCCCSCCCCS[*],4.045901053091776
1690,[*]C1CCC2C([*])CCC12,4.047422932849779
1691,[*]C1CC(C)(C)OC1[*],4.053081176973135
1692,[*]C(=O)N([*])CC,4.0608767844759335
1693,[*]CCC(C)=C([*])Cl,4.0610918414671335
1694,[*]CC(CC)(C(=O)O[*])c1ccccc1,4.063315299991864
1695,[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(C)c2)cc1C,4.065412007484826
1696,[*]C=C([*])c1ccsc1,4.065930475776998
1697,[*]C(=O)OC1CCC(OC(=O)N2CC(C)N([*])CC2C)CC1,4.067171994379288
1698,[*]CC(O[*])C1CC(F)(F)C1(F)F,4.0675130787002525
1699,[*]NC(CCCCNC(=O)NCCCNC([*])=O)C(=O)OC,4.0675300816628175
1700,[*]CCCCOCO[*],4.067653986609352
1701,[*]OC1C(C)(C)C(OC([*])=O)C1(C)C,4.067725619662718
1702,[*]NC(C)CNC(=O)C1CC1C([*])=O,4.067979337600579
1703,[*]C(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1[*],4.069003762327081
1704,[*]C(OC(F)(F)F)C([*])(F)F,4.071488262224976
1705,[*]CC(CS(C)(=O)=O)O[*],4.076019353116838
1706,[*]CCSCCO[*],4.079536000479241
1707,[*]CCOC(=O)O[*],4.080692711673038
1708,[*]OC([*])C=C,4.081470652224098
1709,[*]NC(CCCCNC(=O)NCCCCCNC([*])=O)C(=O)OC,4.082658415288911
1710,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.085521795748777
1711,[*]OC1CCCCC1OC([*])=O,4.085977974077
1712,[*]C1OC(C(F)(F)F)(C(F)(F)F)OC1([*])F,4.087165821736141
1713,[*]CC(OC(=O)OCC)C(COC(=O)O[*])OC(=O)OCC,4.088038885525188
1714,[*]CCCCc1nnc([*])o1,4.089064086820303
1715,[*]C(=O)OCC1CC1COC(=O)N1CCN([*])CC1,4.091979815616205
1716,[*]CC(CF)O[*],4.092370645731197
1717,[*]CCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],4.099046500322256
1718,[*]C=CC(C)(C)CC(C#N)C[*],4.100070369203026
1719,[*]C1CC2C3CC4C(C3[*])C24C1,4.104484080579897
1720,[*]CCc1ccc([*])c(C)c1,4.105121794607738
1721,[*]NC(CCCCNC([*])=O)C(=O)OC,4.105783949686004
1722,[*]CCCC(C)(C)CNC(=O)CCCCC(=O)N[*],4.1069109710032885
1723,[*]CC(COC)O[*],4.110930234994799
1724,[*]CC(CS(=O)(=O)C(C)C)O[*],4.116352412503954
1725,[*]CC([*])N1CCCC1=O,4.117333515128096
1726,[*]CC([*])SC,4.118807514538436
1727,[*]CC([*])C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.126137361411288
1728,[*]CC(C)(C)O[*],4.134587158094535
1729,[*]CC([*])c1cccc(O)c1,4.138929148332958
1730,[*]CC(C)(C)COC(=O)O[*],4.143656292027213
1731,[*]CCCC(C)CCC(=O)N[*],4.146343025292524
1732,[*]CCCCCCCc1nnc([*])o1,4.147203476822587
1733,[*]OC1CC(c2ccccc2)CC([*])O1,4.151973871258011
1734,[*]CC(C)(CCl)O[*],4.155760164411795
1735,[*]CC(O[*])c1ccco1,4.156296479893881
1736,[*]CC(O[*])c1ccccc1,4.1574820439358176
1737,[*]C1C(=O)OC(=O)C1C1C2CC(C(=O)OC3CCCCC3)C(C2)C1[*],4.159935655225092
1738,[*]CC([*])OC(=O)OCC(F)(F)F,4.161256355111196
1739,[*]CCCS(=O)(=O)CCCCS(=O)(=O)CCCOC(=O)O[*],4.163464427770869
1740,[*]C(C)=C([*])SCC,4.17228708886143
1741,[*]C1C2CCC(C2)C1[*],4.175989051693644
1742,[*]CC(C)(C)COC(=O)NCCCCCCNC(=O)O[*],4.1774456708258665
1743,[*]COC1OC([*])C(O)C(O)C1O,4.181781696458601
1744,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],4.1943725750604735
1745,[*]CC([*])OCc1ccccc1,4.196305112115127
1746,[*]CC([*])(F)C(F)(F)F,4.198460614974397
1747,[*]CC([*])c1cccc(NC(C)=O)c1,4.202068928673087
1748,[*]c1nnc(C2CCCC([*])C2)o1,4.209118263616975
1749,[*]CCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,4.21026575005744
1750,[*]CCCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],4.213719055957753
1751,[*]OC1CCCC([*])O1,4.21422221465611
1752,[*]C1C2CC(C)C(C2)C1[*],4.214500091509426
1753,[*]CCCCCOCO[*],4.215900317011461
1754,[*]CCO[*],4.217726221989065
1755,[*]CCCCCCCCCCCCOC(=O)NCCCCCCNC(=O)O[*],4.218939427050499
1756,[*]CC(C)(C)COC(=O)CCCCCCCC(=O)O[*],4.219886375401482
1757,[*]C=CC1CCC([*])C1,4.219920012382153
1758,[*]C1C2CC(=CC)C(C2)C1[*],4.219925785256232
1759,C(F)(F)NC(F)(F)N,4.222094193295116
1760,[*]CCCCCCN(C)C(=O)CCC(=O)N([*])C,4.227175854528602
1761,[*]OC1C(CO)OC([*])C(N)C1O,4.227541716217896
1762,[*]CCC(F)(F)C([*])(F)F,4.22845895103498
1763,[*]C(=O)OCCCCCCOC(=O)N1CCN([*])CC1,4.2354821332393024
1764,[*]CC(CS(=O)(=O)CCC)O[*],4.2381059004142365
1765,[*]CC(CO[*])(COc1ccccc1)COc1ccccc1,4.242858547749781
1766,[*]CC(CO[*])(CSC)CSC,4.2460593855594775
1767,[*]OC(c1ccccc1)C(C)(C)C([*])=O,4.2494617321392925
1768,[*]CC1CC1CO[*],4.252164249216757
1769,[*]CC(COc1ccc(Cl)cc1)O[*],4.254733028083265
1770,[*]CC([*])C(=O)Oc1ccc(Cl)c(C)c1,4.263282469338028
1771,[*]CCC(Cl)C([*])Cl,4.26669452270231
1772,[*]CCCC([*])(C)Cl,4.267423862291542
1773,[*]OC1CCC(C=C)CC1[*],4.273791233388047
1774,[*]CCCCC(C)CC(=O)N[*],4.276326056200979
1775,[*]CC1([*])CCCCC1,4.282312361674669
1776,[*]CC([*])SCC,4.291021060907272
1777,[*]CC1(CO[*])CC2C=CC1C2,4.291188946496567
1778,[*]C=CC1CC(=CC)C([*])C1,4.2968291350164245
1779,C(F)(F)C(F)(F)CO,4.297792206130534
1780,[*]CCCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],4.298055750575148
1781,[*]CC(CC)(CC)CS[*],4.303839122052216
1782,[*]CCCCC(=O)OCCOC(=O)c1ccc(O[*])cc1,4.3038869091410135
1783,[*]CCCCCCCCNC(=O)CCCCCCC(=O)N[*],4.307265207600458
1784,[*]CCOC(=O)NC1CCC(NC(=O)O[*])CC1,4.308071054563972
1785,[*]CC([*])(C)C(=O)OCCc1ccccc1,4.309645150571392
1786,[*]CC([*])OC(=O)CC(C)=O,4.319111472663311
1787,CNCNC(=O)NC(=O)N,4.332145365458697
1788,[*]CC(CO[*])(CS(=O)(=O)CCC)CS(=O)(=O)CCC,4.339340214215737
1789,[*]C=CC1CC([*])C2C3CCC(C3)C12,4.3404000073732645
1790,[*]CCC(C)S[*],4.340967941984866
1791,[*]C=CCC(C[*])c1ccccc1,4.341828658171816
1792,[*]CCCCCCOC(=O)NCCCCCCNC(=O)O[*],4.345579459613243
1793,C(F)(F)NC(F)(F)O,4.356437402134561
1794,[*]CCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],4.3665635069104
1795,[*]CC([*])C1CCCCC1C,4.377159336570665
1796,[*]CC(C)(C)CS[*],4.379910498469076
1797,[*]Cc1ccc(Cc2ccc(CSC(=O)c3cccc(C(=O)S[*])c3)cc2)cc1,4.384248996873897
1798,[*]NC1CC(C)(C)CC(C)(CNC(=O)CCCCC([*])=O)C1,4.389846905435384
1799,[*]CCCCCCCOC(=O)NCCCCCCNC(=O)O[*],4.399517088928637
1800,[*]CC([*])c1ccc2c(c1)OCO2,4.417412759626875
1801,[*]OC(F)(F)C([*])(F)F,4.426752074637604
1802,[*]OC(F)(F)OC(F)(F)C([*])(F)F,4.442767245971531
1803,[*]CC([*])c1ccc(Br)cc1,4.47113561833475
1804,C(F)(F)CC(F)(F)O,4.4795970207976845
1805,[*]COc1ccc(C(C)(C)c2ccc(O[*])cc2)cc1,4.4839307946665965
1806,[*]C1OCOC(C([*])(F)F)C1(F)F,4.513901571700092
1807,[*]OC1C(COC(C)=O)OC([*])C(OC(C)=O)C1OC(C)=O,4.514595140881354
1808,[*]CC([*])C(F)(F)C(F)(F)C(F)(F)F,4.540711290208039
1809,[*]SC(C)C([*])C,4.555335138014375
1810,[*]CCCCCCCCCCOC(=O)NCCCCCCCCCCNC(=O)O[*],4.588763439304496
1811,[*]CC([*])c1cccc2c1OCO2,4.5931059270279295
1812,[*]CC(C)(CC)CS[*],4.6085086996939415
1813,[*]CCS[*],4.613083619322713
1814,[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],4.626095394646374
1815,[*]CC(S[*])C(C)(C)C,4.629611974248332
1816,[*]CC(CC)S[*],4.680170866019788
1817,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCCCCCCNC(=O)O[*],4.886026972281547
1818,[*]CC(F)(F)C1(F)CC(CC(O)(C(F)(F)F)C(F)(F)F)CC1[*],4.8905355293582495
1819,[*]CC(F)(F)C(F)(F)C(F)(F)C(F)(F)COC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],4.893951222650509
1820,[*]CC([*])(F)C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,5.031040116987377
1821,[*]CC([*])C1=NCCN1,5.031973300335918
1822,[*]CCCCCOC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)CNC(=O)O[*],5.271248245614324
1823,[*]N=P([*])(OCC(F)(F)F)OCC(F)(F)F,5.461400555829036
1824,[*]C=Nc1cccc(N=Cc2ccc(Sc3ccc([*])o3)o2)c1,5.5687626388582885
1825,[*]c4ccc(C3Nc2cc1NC([*])Oc1cc2O3)cc4,6.703430267256966
1826,[*]Oc1cccc(Oc2ccc(C(=O)c3ccc([*])cc3)cc2)c1,11.702620349641345
