,composition,load,hardness,source,category,type
372,Al2Ag2Se4,0.0,5.0076,sim_H_ref5,3,only_dft
373,Al2Ag2Se4,0.0,2.655,sim_H_ref5a,4,only_dft
374,Al2Ag2Se4,0.0,0.2852000000000001,sim_H_ref6,5,only_dft
375,Zn1Ag1F3,0.0,2.360693894891394,sim_H_tian,1,only_dft
376,Zn1Ag1F3,0.0,0.3226702181337142,sim_H_chen,2,only_dft
377,Zn1Ag1F3,0.0,7.8003,sim_H_ref5,3,only_dft
378,Zn1Ag1F3,0.0,3.6875,sim_H_ref5a,4,only_dft
379,Zn1Ag1F3,0.0,1.5235,sim_H_ref6,5,only_dft
380,Ag8Te4,0.0,1.340597025523318,sim_H_tian,1,only_dft
381,Ag8Te4,0.0,0.9827450667123148,sim_H_chen,2,only_dft
382,Ag8Te4,0.0,5.0076,sim_H_ref5,3,only_dft
383,Ag8Te4,0.0,2.065,sim_H_ref5a,4,only_dft
384,Ag8Te4,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
385,K2Ag2Se2,0.0,2.463500827560445,sim_H_tian,1,only_dft
386,K2Ag2Se2,0.0,0.8133351347384496,sim_H_chen,2,only_dft
387,K2Ag2Se2,0.0,2.6001,sim_H_ref5,3,only_dft
388,K2Ag2Se2,0.0,1.9175,sim_H_ref5a,4,only_dft
389,K2Ag2Se2,0.0,0.5992999999999999,sim_H_ref6,5,only_dft
390,Li2Ag1Sb1,0.0,3.17765805734022,sim_H_tian,1,only_dft
391,Li2Ag1Sb1,0.0,1.625624388465542,sim_H_chen,2,only_dft
392,Li2Ag1Sb1,0.0,4.5261,sim_H_ref5,3,only_dft
393,Li2Ag1Sb1,0.0,3.0975,sim_H_ref5a,4,only_dft
394,Li2Ag1Sb1,0.0,0.8159000000000001,sim_H_ref6,5,only_dft
395,Er3Ag3Pb3,0.0,4.324230093743956,sim_H_tian,1,only_dft
396,Er3Ag3Pb3,0.0,2.978551017494111,sim_H_chen,2,only_dft
397,Er3Ag3Pb3,0.0,6.8373,sim_H_ref5,3,only_dft
398,Er3Ag3Pb3,0.0,4.72,sim_H_ref5a,4,only_dft
399,Er3Ag3Pb3,0.0,2.7618,sim_H_ref6,5,only_dft
400,La1Al2Ag3,0.0,2.072660876587081,sim_H_tian,1,only_dft
401,La1Al2Ag3,0.0,0.07665156757903224,sim_H_chen,2,only_dft
402,La1Al2Ag3,0.0,8.1855,sim_H_ref5,3,only_dft
403,La1Al2Ag3,0.0,3.54,sim_H_ref5a,4,only_dft
404,La1Al2Ag3,0.0,1.3466,sim_H_ref6,5,only_dft
405,Ag8Se4O12,0.0,0.9273471246746082,sim_H_tian,1,only_dft
406,Ag8Se4O12,0.0,1.503946015010857,sim_H_chen,2,only_dft
407,Ag8Se4O12,0.0,2.7927,sim_H_ref5,3,only_dft
408,Ag8Se4O12,0.0,1.18,sim_H_ref5a,4,only_dft
409,Ag8Se4O12,0.0,1.4838,sim_H_ref6,5,only_dft
410,Ag6Ge10P12,0.0,5.941326985404494,sim_H_tian,1,only_dft
411,Ag6Ge10P12,0.0,5.151400979235847,sim_H_chen,2,only_dft
412,Ag6Ge10P12,0.0,6.2595,sim_H_ref5,3,only_dft
413,Ag6Ge10P12,0.0,5.31,sim_H_ref5a,4,only_dft
414,Ag6Ge10P12,0.0,3.4694,sim_H_ref6,5,only_dft
415,Cs4Ag4Se16,0.0,2.063018635712576,sim_H_tian,1,only_dft
416,Cs4Ag4Se16,0.0,0.5499456502159528,sim_H_chen,2,only_dft
417,Cs4Ag4Se16,0.0,0.8667,sim_H_ref5,3,only_dft
418,Cs4Ag4Se16,0.0,0.885,sim_H_ref5a,4,only_dft
419,Cs4Ag4Se16,0.0,1.8376,sim_H_ref6,5,only_dft
420,Ba1Ag5,0.0,1.222600073103161,sim_H_tian,1,only_dft
421,Ba1Ag5,0.0,1.14559037016729,sim_H_chen,2,only_dft
422,Ba1Ag5,0.0,4.815,sim_H_ref5,3,only_dft
423,Ba1Ag5,0.0,1.9175,sim_H_ref5a,4,only_dft
424,Ba1Ag5,0.0,0.5992999999999999,sim_H_ref6,5,only_dft
425,Ni1Ag1O2,0.0,2.918066450869402,sim_H_tian,1,only_dft
426,Ni1Ag1O2,0.0,0.9063726253287263,sim_H_chen,2,only_dft
427,Ni1Ag1O2,0.0,12.2301,sim_H_ref5,3,only_dft
428,Ni1Ag1O2,0.0,5.4575,sim_H_ref5a,4,only_dft
429,Ni1Ag1O2,0.0,3.6463,sim_H_ref6,5,only_dft
430,Zn1Ag1,0.0,1.773150593399309,sim_H_tian,1,only_dft
431,Zn1Ag1,0.0,0.4951373394880441,sim_H_chen,2,only_dft
432,Zn1Ag1,0.0,8.7633,sim_H_ref5,3,only_dft
433,Zn1Ag1,0.0,3.3925,sim_H_ref5a,4,only_dft
434,Zn1Ag1,0.0,1.1697,sim_H_ref6,5,only_dft
435,Ni2Ag2O4,0.0,2.850660416201757,sim_H_tian,1,only_dft
436,Ni2Ag2O4,0.0,0.8285781183589216,sim_H_chen,2,only_dft
437,Ni2Ag2O4,0.0,11.9412,sim_H_ref5,3,only_dft
438,Ni2Ag2O4,0.0,5.31,sim_H_ref5a,4,only_dft
439,Ni2Ag2O4,0.0,3.4694,sim_H_ref6,5,only_dft
440,Cr1Ag1O2,0.0,3.748153243126982,sim_H_tian,1,only_dft
441,Cr1Ag1O2,0.0,1.914147135003901,sim_H_chen,2,only_dft
442,Cr1Ag1O2,0.0,13.482,sim_H_ref5,3,only_dft
443,Cr1Ag1O2,0.0,6.637499999999999,sim_H_ref5a,4,only_dft
444,Cr1Ag1O2,0.0,5.0615,sim_H_ref6,5,only_dft
445,Ti2Ag2,0.0,4.371949223617358,sim_H_tian,1,only_dft
446,Ti2Ag2,0.0,2.855840960031403,sim_H_chen,2,only_dft
447,Ti2Ag2,0.0,9.7263,sim_H_ref5,3,only_dft
448,Ti2Ag2,0.0,5.899999999999999,sim_H_ref5a,4,only_dft
449,Ti2Ag2,0.0,4.177,sim_H_ref6,5,only_dft
450,In2Ag2S4,0.0,1.715115586231356,sim_H_tian,1,only_dft
451,In2Ag2S4,0.0,0.4500207105564966,sim_H_chen,2,only_dft
452,In2Ag2S4,0.0,5.0076,sim_H_ref5,3,only_dft
453,In2Ag2S4,0.0,2.36,sim_H_ref5a,4,only_dft
454,In2Ag2S4,0.0,0.0686,sim_H_ref6,5,only_dft
455,In2Ag2O4,0.0,2.504933635174337,sim_H_tian,1,only_dft
456,In2Ag2O4,0.0,0.424370647323316,sim_H_chen,2,only_dft
457,In2Ag2O4,0.0,10.4967,sim_H_ref5,3,only_dft
458,In2Ag2O4,0.0,4.5725,sim_H_ref5a,4,only_dft
459,In2Ag2O4,0.0,2.5849,sim_H_ref6,5,only_dft
460,Tm3Ag3Pb3,0.0,4.283389016504715,sim_H_tian,1,only_dft
461,Tm3Ag3Pb3,0.0,2.94749849040786,sim_H_chen,2,only_dft
462,Tm3Ag3Pb3,0.0,6.5484,sim_H_ref5,3,only_dft
463,Tm3Ag3Pb3,0.0,4.5725,sim_H_ref5a,4,only_dft
464,Tm3Ag3Pb3,0.0,2.5849,sim_H_ref6,5,only_dft
465,In2Ag2Se4,0.0,1.580124929682326,sim_H_tian,1,only_dft
466,In2Ag2Se4,0.0,0.6109454999341479,sim_H_chen,2,only_dft
467,In2Ag2Se4,0.0,4.3335,sim_H_ref5,3,only_dft
468,In2Ag2Se4,0.0,2.065,sim_H_ref5a,4,only_dft
469,In2Ag2Se4,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
470,Dy1In1Ag2,0.0,2.066527591191717,sim_H_tian,1,only_dft
471,Dy1In1Ag2,0.0,0.04892200051537987,sim_H_chen,2,only_dft
472,Dy1In1Ag2,0.0,7.1262,sim_H_ref5,3,only_dft
473,Dy1In1Ag2,0.0,3.245,sim_H_ref5a,4,only_dft
474,Dy1In1Ag2,0.0,0.9927999999999999,sim_H_ref6,5,only_dft
475,Ho1Ag2,0.0,3.831823495004728,sim_H_tian,1,only_dft
476,Ho1Ag2,0.0,2.303323139871402,sim_H_chen,2,only_dft
477,Ho1Ag2,0.0,7.2225,sim_H_ref5,3,only_dft
478,Ho1Ag2,0.0,4.5725,sim_H_ref5a,4,only_dft
479,Ho1Ag2,0.0,2.5849,sim_H_ref6,5,only_dft
480,Y3Ag3Pb3,0.0,5.839080821235645,sim_H_tian,1,only_dft
481,Y3Ag3Pb3,0.0,5.007085757743296,sim_H_chen,2,only_dft
482,Y3Ag3Pb3,0.0,6.355799999999999,sim_H_ref5,3,only_dft
483,Y3Ag3Pb3,0.0,5.31,sim_H_ref5a,4,only_dft
484,Y3Ag3Pb3,0.0,3.4694,sim_H_ref6,5,only_dft
485,Zr2Ag1,0.0,4.371949223617358,sim_H_tian,1,only_dft
486,Zr2Ag1,0.0,2.855840960031403,sim_H_chen,2,only_dft
487,Zr2Ag1,0.0,9.7263,sim_H_ref5,3,only_dft
488,Zr2Ag1,0.0,5.899999999999999,sim_H_ref5a,4,only_dft
489,Zr2Ag1,0.0,4.177,sim_H_ref6,5,only_dft
490,Eu2Ag2Sb2,0.0,5.719362814131403,sim_H_tian,1,only_dft
491,Eu2Ag2Sb2,0.0,5.046053067555938,sim_H_chen,2,only_dft
492,Eu2Ag2Sb2,0.0,4.815,sim_H_ref5,3,only_dft
493,Eu2Ag2Sb2,0.0,4.425,sim_H_ref5a,4,only_dft
494,Eu2Ag2Sb2,0.0,2.408,sim_H_ref6,5,only_dft
495,Ag3Sb1,0.0,1.488276419532364,sim_H_tian,1,only_dft
496,Ag3Sb1,0.0,0.8154639026057442,sim_H_chen,2,only_dft
497,Ag3Sb1,0.0,6.2595,sim_H_ref5,3,only_dft
498,Ag3Sb1,0.0,2.5075,sim_H_ref5a,4,only_dft
499,Ag3Sb1,0.0,0.1082999999999998,sim_H_ref6,5,only_dft
500,Ag4F8,0.0,1.49211331589765,sim_H_tian,1,only_dft
501,Ag4F8,0.0,0.6684287930860204,sim_H_chen,2,only_dft
502,Ag4F8,0.0,3.0816,sim_H_ref5,3,only_dft
503,Ag4F8,0.0,1.6225,sim_H_ref5a,4,only_dft
504,Ag4F8,0.0,0.9531000000000001,sim_H_ref6,5,only_dft
505,Ag1I1,0.0,1.49211331589765,sim_H_tian,1,only_dft
506,Ag1I1,0.0,0.6684287930860204,sim_H_chen,2,only_dft
507,Ag1I1,0.0,3.0816,sim_H_ref5,3,only_dft
508,Ag1I1,0.0,1.6225,sim_H_ref5a,4,only_dft
509,Ag1I1,0.0,0.9531000000000001,sim_H_ref6,5,only_dft
510,Ag1I1,0.0,0.594451435686795,sim_H_tian,1,only_dft
511,Ag1I1,0.0,1.987215005112475,sim_H_chen,2,only_dft
512,Ag1I1,0.0,1.926,sim_H_ref5,3,only_dft
513,Ag1I1,0.0,0.7374999999999999,sim_H_ref5a,4,only_dft
514,Ag1I1,0.0,2.0145,sim_H_ref6,5,only_dft
515,Ag1Br1,0.0,0.9710589987796163,sim_H_tian,1,only_dft
516,Ag1Br1,0.0,1.480783019905074,sim_H_chen,2,only_dft
517,Ag1Br1,0.0,3.852,sim_H_ref5,3,only_dft
518,Ag1Br1,0.0,1.475,sim_H_ref5a,4,only_dft
519,Ag1Br1,0.0,1.13,sim_H_ref6,5,only_dft
520,Ag2Hg1I4,0.0,1.17307019988527,sim_H_tian,1,only_dft
521,Ag2Hg1I4,0.0,0.9615835677554054,sim_H_chen,2,only_dft
522,Ag2Hg1I4,0.0,1.0593,sim_H_ref5,3,only_dft
523,Ag2Hg1I4,0.0,0.7374999999999999,sim_H_ref5a,4,only_dft
524,Ag2Hg1I4,0.0,2.0145,sim_H_ref6,5,only_dft
525,Sr1Ag5,0.0,2.902130567595263,sim_H_tian,1,only_dft
526,Sr1Ag5,0.0,1.158775667033167,sim_H_chen,2,only_dft
527,Sr1Ag5,0.0,5.6817,sim_H_ref5,3,only_dft
528,Sr1Ag5,0.0,3.3925,sim_H_ref5a,4,only_dft
529,Sr1Ag5,0.0,1.1697,sim_H_ref6,5,only_dft
530,Ac1H2,0.0,5.13197065461465,sim_H_tian,1,only_dft
531,Ac1H2,0.0,4.197032286745494,sim_H_chen,2,only_dft
532,Ac1H2,0.0,5.2965,sim_H_ref5,3,only_dft
533,Ac1H2,0.0,4.425,sim_H_ref5a,4,only_dft
534,Ac1H2,0.0,2.408,sim_H_ref6,5,only_dft
535,Y1Ag1,0.0,3.687267294294632,sim_H_tian,1,only_dft
536,Y1Ag1,0.0,2.199662137375048,sim_H_chen,2,only_dft
537,Y1Ag1,0.0,5.9706,sim_H_ref5,3,only_dft
538,Y1Ag1,0.0,3.9825,sim_H_ref5a,4,only_dft
539,Y1Ag1,0.0,1.8773,sim_H_ref6,5,only_dft
540,Pr1Ag1,0.0,1.556570910754875,sim_H_tian,1,only_dft
541,Pr1Ag1,0.0,0.6707663842165443,sim_H_chen,2,only_dft
542,Pr1Ag1,0.0,4.9113,sim_H_ref5,3,only_dft
543,Pr1Ag1,0.0,2.2125,sim_H_ref5a,4,only_dft
544,Pr1Ag1,0.0,0.2454999999999998,sim_H_ref6,5,only_dft
545,Dy1Ag2,0.0,3.662351946105198,sim_H_tian,1,only_dft
546,Dy1Ag2,0.0,2.086003861944801,sim_H_chen,2,only_dft
547,Dy1Ag2,0.0,7.1262,sim_H_ref5,3,only_dft
548,Dy1Ag2,0.0,4.425,sim_H_ref5a,4,only_dft
549,Dy1Ag2,0.0,2.408,sim_H_ref6,5,only_dft
550,Mg1Ag1,0.0,4.244182553663825,sim_H_tian,1,only_dft
551,Mg1Ag1,0.0,2.919283905076675,sim_H_chen,2,only_dft
552,Mg1Ag1,0.0,6.2595,sim_H_ref5,3,only_dft
553,Mg1Ag1,0.0,4.425,sim_H_ref5a,4,only_dft
554,Mg1Ag1,0.0,2.408,sim_H_ref6,5,only_dft
555,Ag3P11,0.0,6.029591271982798,sim_H_tian,1,only_dft
556,Ag3P11,0.0,5.417157238503336,sim_H_chen,2,only_dft
557,Ag3P11,0.0,5.103899999999999,sim_H_ref5,3,only_dft
558,Ag3P11,0.0,4.72,sim_H_ref5a,4,only_dft
559,Ag3P11,0.0,2.7618,sim_H_ref6,5,only_dft
560,Ac2Cl6,0.0,2.7100379436268,sim_H_tian,1,only_dft
561,Ac2Cl6,0.0,1.162074039135359,sim_H_chen,2,only_dft
562,Ac2Cl6,0.0,2.6964,sim_H_ref5,3,only_dft
563,Ac2Cl6,0.0,2.065,sim_H_ref5a,4,only_dft
564,Ac2Cl6,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
565,Ac2Br6,0.0,2.816521887442379,sim_H_tian,1,only_dft
566,Ac2Br6,0.0,1.376766988681081,sim_H_chen,2,only_dft
567,Ac2Br6,0.0,2.3112,sim_H_ref5,3,only_dft
568,Ac2Br6,0.0,1.9175,sim_H_ref5a,4,only_dft
569,Ac2Br6,0.0,0.5992999999999999,sim_H_ref6,5,only_dft
570,Cs2Ag2Cl6,0.0,1.487468602984765,sim_H_tian,1,only_dft
571,Cs2Ag2Cl6,0.0,0.4646181197272834,sim_H_chen,2,only_dft
572,Cs2Ag2Cl6,0.0,1.1556,sim_H_ref5,3,only_dft
573,Cs2Ag2Cl6,0.0,0.885,sim_H_ref5a,4,only_dft
574,Cs2Ag2Cl6,0.0,1.8376,sim_H_ref6,5,only_dft
575,Ag8Hg4O8,0.0,1.359361658204061,sim_H_tian,1,only_dft
576,Ag8Hg4O8,0.0,0.9078978170659151,sim_H_chen,2,only_dft
577,Ag8Hg4O8,0.0,3.852,sim_H_ref5,3,only_dft
578,Ag8Hg4O8,0.0,1.77,sim_H_ref5a,4,only_dft
579,Ag8Hg4O8,0.0,0.7762000000000002,sim_H_ref6,5,only_dft
580,Tm3Ag3Sn3,0.0,6.423939806987311,sim_H_tian,1,only_dft
581,Tm3Ag3Sn3,0.0,5.700941718262806,sim_H_chen,2,only_dft
582,Tm3Ag3Sn3,0.0,6.9336,sim_H_ref5,3,only_dft
583,Tm3Ag3Sn3,0.0,5.899999999999999,sim_H_ref5a,4,only_dft
584,Tm3Ag3Sn3,0.0,4.177,sim_H_ref6,5,only_dft
585,Ac2Cl2O2,0.0,4.100430843542074,sim_H_tian,1,only_dft
586,Ac2Cl2O2,0.0,2.713079645186929,sim_H_chen,2,only_dft
587,Ac2Cl2O2,0.0,6.4521,sim_H_ref5,3,only_dft
588,Ac2Cl2O2,0.0,4.425,sim_H_ref5a,4,only_dft
589,Ac2Cl2O2,0.0,2.408,sim_H_ref6,5,only_dft
590,Er1Ag2,0.0,3.775515192041875,sim_H_tian,1,only_dft
591,Er1Ag2,0.0,2.199396324495233,sim_H_chen,2,only_dft
592,Er1Ag2,0.0,7.704,sim_H_ref5,3,only_dft
593,Er1Ag2,0.0,4.72,sim_H_ref5a,4,only_dft
594,Er1Ag2,0.0,2.7618,sim_H_ref6,5,only_dft
595,Ti1Ag1Hg2,0.0,3.664701358836238,sim_H_tian,1,only_dft
596,Ti1Ag1Hg2,0.0,2.065462250479347,sim_H_chen,2,only_dft
597,Ti1Ag1Hg2,0.0,7.5114,sim_H_ref5,3,only_dft
598,Ti1Ag1Hg2,0.0,4.5725,sim_H_ref5a,4,only_dft
599,Ti1Ag1Hg2,0.0,2.5849,sim_H_ref6,5,only_dft
600,Li2In1Ag1,0.0,3.207861434854874,sim_H_tian,1,only_dft
601,Li2In1Ag1,0.0,1.902014045050804,sim_H_chen,2,only_dft
602,Li2In1Ag1,0.0,2.6001,sim_H_ref5,3,only_dft
603,Li2In1Ag1,0.0,2.2125,sim_H_ref5a,4,only_dft
604,Li2In1Ag1,0.0,0.2454999999999998,sim_H_ref6,5,only_dft
605,Li2Ag1Pb1,0.0,2.620992413798354,sim_H_tian,1,only_dft
606,Li2Ag1Pb1,0.0,0.6222539381543877,sim_H_chen,2,only_dft
607,Li2Ag1Pb1,0.0,9.0522,sim_H_ref5,3,only_dft
608,Li2Ag1Pb1,0.0,4.2775,sim_H_ref5a,4,only_dft
609,Li2Ag1Pb1,0.0,2.2311,sim_H_ref6,5,only_dft
610,Na2Ag4,0.0,2.123417417930508,sim_H_tian,1,only_dft
611,Na2Ag4,0.0,0.05504308024438354,sim_H_chen,2,only_dft
612,Na2Ag4,0.0,6.4521,sim_H_ref5,3,only_dft
613,Na2Ag4,0.0,3.0975,sim_H_ref5a,4,only_dft
614,Na2Ag4,0.0,0.8159000000000001,sim_H_ref6,5,only_dft
615,Ag1Pt3,0.0,4.519672859341431,sim_H_tian,1,only_dft
616,Ag1Pt3,0.0,2.677022853357661,sim_H_chen,2,only_dft
617,Ag1Pt3,0.0,19.7415,sim_H_ref5,3,only_dft
618,Ag1Pt3,0.0,9.292499999999999,sim_H_ref5a,4,only_dft
619,Ag1Pt3,0.0,8.2457,sim_H_ref6,5,only_dft
620,Sc1Ag4,0.0,4.21010811456917,sim_H_tian,1,only_dft
621,Sc1Ag4,0.0,2.696292257828535,sim_H_chen,2,only_dft
622,Sc1Ag4,0.0,8.8596,sim_H_ref5,3,only_dft
623,Sc1Ag4,0.0,5.4575,sim_H_ref5a,4,only_dft
624,Sc1Ag4,0.0,3.6463,sim_H_ref6,5,only_dft
625,Sr8Ag8,0.0,2.7100379436268,sim_H_tian,1,only_dft
626,Sr8Ag8,0.0,1.162074039135359,sim_H_chen,2,only_dft
627,Sr8Ag8,0.0,2.6964,sim_H_ref5,3,only_dft
628,Sr8Ag8,0.0,2.065,sim_H_ref5a,4,only_dft
629,Sr8Ag8,0.0,0.4224000000000001,sim_H_ref6,5,only_dft
630,Sr2Ag4,0.0,2.513221938962602,sim_H_tian,1,only_dft
631,Sr2Ag4,0.0,0.7455080975129378,sim_H_chen,2,only_dft
632,Sr2Ag4,0.0,3.9483,sim_H_ref5,3,only_dft
633,Sr2Ag4,0.0,2.5075,sim_H_ref5a,4,only_dft
634,Sr2Ag4,0.0,0.1082999999999998,sim_H_ref6,5,only_dft
635,Sr9Ag6,0.0,2.02034012498293,sim_H_tian,1,only_dft
636,Sr9Ag6,0.0,0.2287425777586036,sim_H_chen,2,only_dft
637,Sr9Ag6,0.0,2.0223,sim_H_ref5,3,only_dft
638,Sr9Ag6,0.0,1.475,sim_H_ref5a,4,only_dft
639,Sr9Ag6,0.0,1.13,sim_H_ref6,5,only_dft
640,Tb1Ag2,0.0,3.224615445269785,sim_H_tian,1,only_dft
641,Tb1Ag2,0.0,1.506000427432407,sim_H_chen,2,only_dft
642,Tb1Ag2,0.0,7.1262,sim_H_ref5,3,only_dft
643,Tb1Ag2,0.0,4.13,sim_H_ref5a,4,only_dft
644,Tb1Ag2,0.0,2.0542,sim_H_ref6,5,only_dft
645,Mg1Cd1Ag2,0.0,2.428869988104414,sim_H_tian,1,only_dft
646,Mg1Cd1Ag2,0.0,0.4626525182548669,sim_H_chen,2,only_dft
647,Mg1Cd1Ag2,0.0,6.644699999999999,sim_H_ref5,3,only_dft
648,Mg1Cd1Ag2,0.0,3.3925,sim_H_ref5a,4,only_dft
649,Mg1Cd1Ag2,0.0,1.1697,sim_H_ref6,5,only_dft
650,Y3Mg3Ag3,0.0,1.69413673100807,sim_H_tian,1,only_dft
651,Y3Mg3Ag3,0.0,0.5039280479387878,sim_H_chen,2,only_dft
652,Y3Mg3Ag3,0.0,5.5854,sim_H_ref5,3,only_dft
653,Y3Mg3Ag3,0.0,2.5075,sim_H_ref5a,4,only_dft
654,Y3Mg3Ag3,0.0,0.1082999999999998,sim_H_ref6,5,only_dft
655,Th1Ag2,0.0,5.101673097748437,sim_H_tian,1,only_dft
656,Th1Ag2,0.0,3.996762711766308,sim_H_chen,2,only_dft
657,Th1Ag2,0.0,6.8373,sim_H_ref5,3,only_dft
658,Th1Ag2,0.0,5.1625,sim_H_ref5a,4,only_dft
659,Th1Ag2,0.0,3.2925,sim_H_ref6,5,only_dft
660,Sr2Ag2Bi2,0.0,4.44300763660577,sim_H_tian,1,only_dft
661,Sr2Ag2Bi2,0.0,3.530782886401057,sim_H_chen,2,only_dft
662,Sr2Ag2Bi2,0.0,3.3705,sim_H_ref5,3,only_dft
663,Sr2Ag2Bi2,0.0,3.0975,sim_H_ref5a,4,only_dft
664,Sr2Ag2Bi2,0.0,0.8159000000000001,sim_H_ref6,5,only_dft
665,Ag4S2,0.0,1.976808657546574,sim_H_tian,1,only_dft
666,Ag4S2,0.0,0.3230356311502516,sim_H_chen,2,only_dft
667,Ag4S2,0.0,1.1556,sim_H_ref5,3,only_dft
668,Ag4S2,0.0,1.0325,sim_H_ref5a,4,only_dft
669,Ag4S2,0.0,1.6607,sim_H_ref6,5,only_dft
670,Sc1Al1Ag2,0.0,1.923214308710619,sim_H_tian,1,only_dft
671,Sc1Al1Ag2,0.0,0.3091357935563996,sim_H_chen,2,only_dft
672,Sc1Al1Ag2,0.0,9.341099999999999,sim_H_ref5,3,only_dft
673,Sc1Al1Ag2,0.0,3.6875,sim_H_ref5a,4,only_dft
674,Sc1Al1Ag2,0.0,1.5235,sim_H_ref6,5,only_dft
675,Zn2Ag1Au1,0.0,1.952698798586176,sim_H_tian,1,only_dft
676,Zn2Ag1Au1,0.0,0.2820214788663797,sim_H_chen,2,only_dft
677,Zn2Ag1Au1,0.0,9.8226,sim_H_ref5,3,only_dft
678,Zn2Ag1Au1,0.0,3.835,sim_H_ref5a,4,only_dft
679,Zn2Ag1Au1,0.0,1.7004,sim_H_ref6,5,only_dft
680,Ca10Ag6,0.0,2.185377391002476,sim_H_tian,1,only_dft
681,Ca10Ag6,0.0,0.371077298281294,sim_H_chen,2,only_dft
682,Ca10Ag6,0.0,2.889,sim_H_ref5,3,only_dft
683,Ca10Ag6,0.0,1.9175,sim_H_ref5a,4,only_dft
684,Ca10Ag6,0.0,0.5992999999999999,sim_H_ref6,5,only_dft
685,Ce1Cd2Ag1,0.0,1.570423322290813,sim_H_tian,1,only_dft
686,Ce1Cd2Ag1,0.0,0.6912889798104938,sim_H_chen,2,only_dft
687,Ce1Cd2Ag1,0.0,5.9706,sim_H_ref5,3,only_dft
688,Ce1Cd2Ag1,0.0,2.5075,sim_H_ref5a,4,only_dft
689,Ce1Cd2Ag1,0.0,0.1082999999999998,sim_H_ref6,5,only_dft
690,Ag4S2,0.0,1.172332667368498,sim_H_tian,1,only_dft
691,Ag4S2,0.0,1.058956167182339,sim_H_chen,2,only_dft
692,Ag4S2,0.0,1.8297,sim_H_ref5,3,only_dft
693,Ag4S2,0.0,1.0325,sim_H_ref5a,4,only_dft
694,Ag4S2,0.0,1.6607,sim_H_ref6,5,only_dft
695,Ag4Te2,0.0,1.621708728312716,sim_H_tian,1,only_dft
696,Ag4Te2,0.0,0.5199811103722758,sim_H_chen,2,only_dft
697,Ag4Te2,0.0,3.7557,sim_H_ref5,3,only_dft
698,Ag4Te2,0.0,1.9175,sim_H_ref5a,4,only_dft
699,Ag4Te2,0.0,0.5992999999999999,sim_H_ref6,5,only_dft
700,Ag4S2,0.0,1.04993921469793,sim_H_tian,1,only_dft
701,Ag4S2,0.0,1.300057993387511,sim_H_chen,2,only_dft
702,Ag4S2,0.0,2.5038,sim_H_ref5,3,only_dft
703,Ag4S2,0.0,1.18,sim_H_ref5a,4,only_dft
704,Ag4S2,0.0,1.4838,sim_H_ref6,5,only_dft
705,Ag2Bi2Se4,0.0,2.771920449243901,sim_H_tian,1,only_dft
706,Ag2Bi2Se4,0.0,1.01903779662814,sim_H_chen,2,only_dft
707,Ag2Bi2Se4,0.0,5.103899999999999,sim_H_ref5,3,only_dft
708,Ag2Bi2Se4,0.0,3.0975,sim_H_ref5a,4,only_dft
709,Ag2Bi2Se4,0.0,0.8159000000000001,sim_H_ref6,5,only_dft
710,Ag2Sb2Se4,0.0,2.080034759000961,sim_H_tian,1,only_dft
711,Ag2Sb2Se4,0.0,0.03411343042938508,sim_H_chen,2,only_dft
712,Ag2Sb2Se4,0.0,5.5854,sim_H_ref5,3,only_dft
713,Ag2Sb2Se4,0.0,2.8025,sim_H_ref5a,4,only_dft
714,Ag2Sb2Se4,0.0,0.4621,sim_H_ref6,5,only_dft
715,Na6Ag2O4,0.0,5.035765524163537,sim_H_tian,1,only_dft
716,Na6Ag2O4,0.0,4.128488209147251,sim_H_chen,2,only_dft
717,Na6Ag2O4,0.0,4.815,sim_H_ref5,3,only_dft
718,Na6Ag2O4,0.0,4.13,sim_H_ref5a,4,only_dft
719,Na6Ag2O4,0.0,2.0542,sim_H_ref6,5,only_dft
720,Cr1Ag1Se2,0.0,2.645751520456307,sim_H_tian,1,only_dft
721,Cr1Ag1Se2,0.0,0.7812185370596629,sim_H_chen,2,only_dft
722,Cr1Ag1Se2,0.0,6.1632,sim_H_ref5,3,only_dft
723,Cr1Ag1Se2,0.0,3.3925,sim_H_ref5a,4,only_dft
724,Cr1Ag1Se2,0.0,1.1697,sim_H_ref6,5,only_dft
725,Ag4S2,0.0,1.429108082490902,sim_H_tian,1,only_dft
726,Ag4S2,0.0,0.7044939224932425,sim_H_chen,2,only_dft
727,Ag4S2,0.0,2.3112,sim_H_ref5,3,only_dft
728,Ag4S2,0.0,1.3275,sim_H_ref5a,4,only_dft
729,Ag4S2,0.0,1.3069,sim_H_ref6,5,only_dft
730,Ac1O1F1,0.0,5.455135785862922,sim_H_tian,1,only_dft
731,Ac1O1F1,0.0,4.18548260603519,sim_H_chen,2,only_dft
732,Ac1O1F1,0.0,10.4004,sim_H_ref5,3,only_dft
733,Ac1O1F1,0.0,6.932499999999999,sim_H_ref5a,4,only_dft
734,Ac1O1F1,0.0,5.415299999999999,sim_H_ref6,5,only_dft
735,Nd5Ag1Se8,0.0,4.092949851141545,sim_H_tian,1,only_dft
736,Nd5Ag1Se8,0.0,2.759110053197821,sim_H_chen,2,only_dft
